1|6|12|34
2|12|10|52
3|16|6|7
4|12|20|33
5|5|7|96
6|9|17|32
7|15|16|55
8|9|16|93
9|11|9|35
10|14|18|20
11|19|15|4
12|2|6|24
13|14|14|60
14|8|17|62
15|15|13|60
16|5|14|50
17|6|8|24
18|13|16|38
19|20|18|8
20|5|12|47
21|7|2|58
22|13|3|34
23|7|8|18
24|19|15|47
25|19|1|55
26|17|17|1
27|3|14|58
28|5|7|98
29|13|6|26
30|10|2|4
31|17|9|38
32|18|13|94
33|16|19|56
34|8|18|65
35|7|8|53
36|11|16|83
37|16|18|18
38|20|14|49
39|11|7|0
40|8|8|39
41|7|4|87
42|20|1|47
43|14|9|11
44|8|16|38
45|7|14|90
46|19|5|24
47|7|12|25
48|8|4|18
49|20|6|6
50|5|13|30
51|3|12|5
52|2|3|20
53|12|16|10
54|1|15|60
55|19|14|50
56|16|12|67
57|20|18|11
58|2|17|8
59|17|16|55
60|10|12|42
61|10|7|76
62|14|20|94
63|3|11|56
64|7|4|17
65|19|2|77
66|16|10|53
67|9|9|96
68|13|10|22
69|5|18|14
70|10|7|40
71|19|17|37
72|12|2|25
73|6|4|17
74|20|3|59
75|17|13|54
76|18|8|91
77|11|16|25
78|12|20|18
79|10|4|86
80|8|5|1
81|17|4|61
82|4|7|2
83|10|4|81
84|6|4|38
85|6|20|1
86|11|9|87
87|5|19|60
88|7|3|32
89|3|4|46
90|5|11|88
91|5|19|67
92|1|2|93
93|10|11|25
94|15|17|19
95|10|14|59
96|9|16|87
97|7|20|91
98|20|18|31
99|5|1|97
100|5|17|69
101|17|13|19
102|17|13|19
103|10|14|25
104|19|9|89
105|11|10|68
106|14|11|16
107|6|17|57
108|20|9|49
109|4|13|42
110|3|9|56
111|5|17|24
112|14|13|7
113|16|15|74
114|20|13|38
115|1|16|37
116|18|9|4
117|19|6|59
118|10|5|95
119|11|20|76
120|12|15|48
121|1|19|66
122|10|4|61
123|15|11|61
124|14|11|57
125|12|3|66
126|20|20|13
127|10|10|87
128|9|12|7
129|15|2|8
130|14|14|17
131|12|6|69
132|7|8|17
133|7|2|12
134|8|7|48
135|14|19|11
136|15|10|4
137|17|12|42
138|4|20|15
139|7|14|40
140|2|19|90
141|11|3|19
142|19|1|20
143|2|7|66
144|15|15|62
145|11|8|81
146|8|15|93
147|17|11|33
148|8|6|62
149|9|4|5
150|4|18|75
151|4|8|15
152|10|18|26
153|10|19|36
154|16|14|4
155|17|4|20
156|7|3|84
157|19|20|40
158|10|19|76
159|12|19|32
160|20|15|49
161|14|18|9
162|2|7|17
163|2|9|54
164|17|4|100
165|18|12|1
166|7|11|72
167|1|1|80
168|6|3|68
169|19|14|84
170|4|13|1
171|18|18|77
172|12|11|60
173|11|13|6
174|20|1|14
175|15|19|44
176|12|5|11
177|12|17|7
178|3|2|31
179|4|13|10
180|4|16|85
181|17|6|26
182|20|9|52
183|10|19|20
184|7|10|66
185|12|4|61
186|9|8|92
187|7|19|41
188|6|14|49
189|7|17|92
190|14|20|0
191|5|9|90
192|13|8|69
193|4|9|21
194|19|8|67
195|15|19|6
196|20|7|40
197|10|6|5
198|16|11|16
199|3|10|6
200|15|15|24
201|14|19|6
202|10|11|62
203|14|7|49
204|16|17|9
205|11|3|23
206|10|3|100
207|16|12|17
208|13|7|17
209|14|1|29
210|20|7|97
211|10|20|70
212|7|1|42
213|4|14|65
214|10|9|92
215|2|12|19
216|13|1|78
217|15|9|91
218|1|13|99
219|10|6|84
220|20|6|70
221|12|7|92
222|14|13|36
223|19|17|6
224|1|6|55
225|20|7|16
226|2|12|97
227|5|6|0
228|12|6|34
229|4|8|13
230|17|7|11
231|17|11|52
232|20|16|8
233|3|14|74
234|20|7|65
235|18|6|57
236|6|19|6
237|15|4|80
238|12|7|27
239|13|10|65
240|20|19|55
241|11|7|27
242|1|6|51
243|11|8|33
244|9|8|6
245|4|5|96
246|5|10|17
247|18|17|18
248|7|20|55
249|2|13|93
250|8|12|46
251|9|14|53
252|11|14|71
253|9|16|68
254|13|16|18
255|2|19|9
256|9|4|92
257|15|13|60
258|15|19|81
259|2|13|55
260|10|20|29
261|16|8|48
262|8|11|28
263|17|19|13
264|13|11|41
265|9|13|78
266|8|1|11
267|9|7|83
268|6|2|3
269|15|15|35
270|15|4|75
271|7|11|9
272|4|10|34
273|6|6|66
274|12|10|69
275|14|18|85
276|6|6|75
277|13|6|55
278|20|4|45
279|9|18|66
280|19|12|76
281|12|10|20
282|12|5|86
283|3|11|8
284|4|2|23
285|15|7|13
286|3|12|23
287|11|4|44
288|5|15|0
289|13|4|74
290|14|14|85
291|11|5|98
292|17|16|57
293|13|10|60
294|5|13|52
295|7|20|6
296|7|2|35
297|3|12|47
298|17|8|93
299|2|20|74
300|16|6|26
301|2|16|57
302|9|12|8
303|12|16|83
304|14|1|77
305|9|7|60
306|2|5|50
307|19|8|55
308|20|16|29
309|7|18|50
310|9|5|51
311|16|6|40
312|19|6|72
313|17|18|30
314|9|3|58
315|14|3|78
316|17|16|1
317|14|15|20
318|13|14|78
319|20|20|39
320|19|20|78
321|14|15|46
322|5|13|5
323|11|1|14
324|12|10|32
325|14|3|77
326|14|19|21
327|10|4|100
328|6|17|25
329|17|8|58
330|5|6|70
331|17|12|54
332|19|8|100
333|7|18|47
334|3|9|47
335|14|2|8
336|6|7|58
337|14|9|44
338|4|14|57
339|11|10|24
340|17|6|62
341|2|14|89
342|1|13|10
343|4|11|99
344|8|5|16
345|12|18|54
346|19|4|91
347|16|17|25
348|16|13|46
349|5|3|29
350|1|20|47
351|14|13|43
352|19|14|64
353|2|9|47
354|3|16|75
355|12|8|44
356|6|18|66
357|15|13|95
358|16|8|27
359|10|12|22
360|13|12|4
361|1|18|43
362|15|8|91
363|8|9|45
364|16|11|56
365|16|14|68
366|5|20|90
367|18|6|11
368|19|2|44
369|4|11|45
370|11|16|70
371|10|16|82
372|13|10|35
373|9|10|41
374|13|5|29
375|13|12|51
376|4|16|92
377|12|13|75
378|12|3|59
379|12|6|90
380|3|9|95
381|17|18|20
382|9|2|44
383|7|10|28
384|6|2|54
385|16|7|95
386|11|10|61
387|17|14|53
388|16|17|63
389|1|8|52
390|16|10|75
391|6|19|2
392|3|19|78
393|10|17|57
394|10|3|85
395|14|10|50
396|9|12|88
397|20|8|51
398|7|15|18
399|16|15|1
400|11|10|9
401|6|15|13
402|10|10|28
403|15|11|56
404|17|1|36
405|13|14|31
406|14|3|25
407|17|14|42
408|5|20|90
409|18|7|95
410|10|10|10
411|3|15|67
412|15|17|49
413|4|11|67
414|10|20|49
415|10|4|15
416|19|9|25
417|11|6|40
418|10|2|46
419|16|19|71
420|4|20|34
421|13|3|43
422|9|9|99
423|6|12|44
424|2|14|70
425|9|15|94
426|10|6|32
427|13|16|38
428|1|18|62
429|20|13|90
430|6|8|87
431|20|12|98
432|1|13|34
433|10|18|93
434|18|19|27
435|16|20|6
436|10|9|62
437|20|2|85
438|7|14|15
439|7|6|44
440|18|11|65
441|9|2|54
442|1|15|45
443|6|4|54
444|2|13|79
445|11|1|70
446|6|10|8
447|7|1|85
448|15|7|38
449|20|5|15
450|1|3|87
451|17|11|19
452|16|3|22
453|8|8|60
454|9|9|44
455|8|11|9
456|19|9|17
457|18|7|32
458|18|1|92
459|3|12|23
460|6|12|51
461|6|20|94
462|12|7|83
463|20|6|84
464|4|14|24
465|20|14|96
466|16|12|5
467|13|1|14
468|18|18|74
469|13|12|98
470|12|17|63
471|14|15|34
472|9|18|65
473|7|18|66
474|13|13|59
475|11|12|54
476|11|19|89
477|8|11|36
478|14|20|82
479|1|12|62
480|18|3|27
481|19|8|63
482|10|17|87
483|8|3|22
484|12|7|95
485|1|9|81
486|3|20|90
487|8|19|71
488|13|12|90
489|7|12|3
490|12|2|2
491|18|12|70
492|18|1|33
493|16|1|75
494|10|4|43
495|1|4|64
496|2|18|64
497|2|5|83
498|15|9|67
499|16|15|25
500|19|18|87
501|5|16|81
502|11|13|8
503|4|8|34
504|20|10|91
505|15|2|69
506|10|3|56
507|4|16|73
508|16|11|89
509|11|6|51
510|10|16|55
511|10|13|94
512|1|15|28
513|5|18|81
514|8|18|38
515|7|4|96
516|8|13|33
517|7|8|8
518|13|15|57
519|16|17|2
520|4|7|14
521|10|8|62
522|3|9|81
523|1|5|71
524|18|12|73
525|4|18|29
526|11|18|37
527|12|4|60
528|9|16|46
529|16|3|62
530|20|7|100
531|12|8|45
532|3|3|44
533|1|15|5
534|16|12|29
535|20|15|7
536|19|17|7
537|10|20|52
538|8|9|13
539|12|16|82
540|12|8|39
541|19|19|40
542|5|13|79
543|11|5|82
544|1|12|97
545|2|11|94
546|13|1|68
547|1|10|53
548|4|9|89
549|15|20|65
550|20|4|17
551|11|14|27
552|13|18|90
553|18|20|50
554|16|20|47
555|6|1|85
556|1|14|60
557|5|6|7
558|20|2|21
559|3|8|12
560|13|7|9
561|11|9|79
562|6|1|98
563|6|18|9
564|11|14|86
565|7|11|22
566|5|3|93
567|4|7|2
568|5|6|38
569|14|20|46
570|14|13|40
571|18|15|93
572|6|20|77
573|12|18|70
574|16|20|55
575|12|6|28
576|8|2|50
577|9|18|87
578|15|2|93
579|15|7|54
580|13|20|70
581|18|9|91
582|2|15|10
583|7|18|17
584|14|5|95
585|13|16|89
586|15|3|17
587|19|11|74
588|1|18|99
589|9|4|12
590|9|16|61
591|20|5|52
592|18|7|66
593|15|5|100
594|1|18|29
595|6|3|39
596|16|17|19
597|19|7|60
598|12|7|65
599|5|8|4
600|5|16|59
601|8|7|67
602|19|4|89
603|17|10|67
604|3|2|36
605|2|7|87
606|9|14|79
607|18|5|62
608|9|16|56
609|10|20|52
610|5|16|38
611|16|3|83
612|12|14|11
613|5|2|99
614|3|4|63
615|19|6|29
616|8|6|21
617|14|3|54
618|17|3|69
619|19|4|97
620|8|9|51
621|4|4|91
622|7|7|69
623|17|4|17
624|16|18|2
625|17|8|86
626|17|16|73
627|2|1|49
628|11|17|7
629|7|8|13
630|14|7|37
631|17|11|70
632|7|9|80
633|17|5|54
634|1|12|92
635|8|1|30
636|4|17|21
637|13|10|78
638|16|12|94
639|13|18|25
640|14|3|57
641|15|12|93
642|20|18|14
643|3|14|0
644|9|6|48
645|4|5|88
646|7|8|14
647|5|12|49
648|15|7|78
649|2|12|2
650|7|5|87
651|19|20|46
652|13|11|72
653|15|13|99
654|1|13|11
655|11|8|44
656|12|15|16
657|10|11|32
658|16|6|8
659|18|7|51
660|16|5|39
661|17|4|10
662|9|16|34
663|10|3|90
664|5|3|97
665|17|5|13
666|5|9|35
667|1|18|16
668|1|5|68
669|7|2|16
670|4|18|54
671|17|14|2
672|14|15|54
673|8|4|23
674|15|20|77
675|5|16|61
676|3|13|65
677|7|13|2
678|10|13|56
679|1|11|69
680|19|14|11
681|1|3|36
682|10|16|88
683|14|3|71
684|13|9|85
685|14|6|5
686|3|8|45
687|9|15|86
688|3|16|92
689|2|16|72
690|15|6|76
691|4|18|43
692|19|7|17
693|8|13|33
694|13|5|45
695|17|10|51
696|8|12|97
697|4|12|15
698|12|7|24
699|4|20|23
700|7|14|30
701|16|10|30
702|6|8|60
703|4|16|5
704|8|20|23
705|20|16|23
706|18|15|99
707|15|18|15
708|18|9|75
709|8|13|65
710|5|11|23
711|20|6|25
712|1|12|74
713|20|7|90
714|3|14|43
715|10|5|85
716|18|2|54
717|9|8|61
718|12|17|59
719|13|16|38
720|14|1|70
721|20|12|98
722|15|12|29
723|9|3|16
724|11|5|24
725|19|6|31
726|7|3|56
727|17|12|26
728|16|15|25
729|4|8|41
730|8|13|65
731|11|12|26
732|19|18|20
733|2|6|42
734|19|16|27
735|13|7|34
736|11|5|16
737|11|1|74
738|19|8|21
739|15|4|65
740|6|11|3
741|18|1|26
742|13|11|24
743|19|4|37
744|20|2|56
745|18|6|89
746|9|17|20
747|6|19|71
748|15|17|67
749|18|3|1
750|12|9|45
751|6|18|33
752|3|10|64
753|17|20|98
754|16|12|18
755|15|9|14
756|12|9|18
757|1|14|86
758|14|8|7
759|15|17|10
760|10|8|67
761|16|5|76
762|15|7|96
763|16|3|46
764|8|11|36
765|6|5|93
766|2|17|49
767|13|9|55
768|3|15|16
769|2|9|22
770|3|10|69
771|16|6|94
772|14|20|87
773|5|15|7
774|15|14|24
775|9|12|59
776|2|13|34
777|16|5|69
778|15|20|66
779|1|1|59
780|8|15|49
781|11|10|82
782|10|15|22
783|15|19|68
784|15|13|15
785|13|13|82
786|20|7|15
787|10|14|67
788|13|8|56
789|18|20|56
790|3|8|10
791|18|10|18
792|9|11|89
793|20|17|83
794|16|12|47
795|6|16|49
796|19|15|50
797|16|17|31
798|18|9|47
799|10|19|47
800|3|13|19
801|9|10|32
802|17|11|12
803|10|10|12
804|10|5|6
805|14|3|52
806|10|13|73
807|13|1|37
808|8|18|81
809|3|19|0
810|17|1|55
811|10|2|95
812|4|10|66
813|16|19|59
814|16|8|40
815|8|1|25
816|7|11|29
817|20|15|99
818|10|14|0
819|20|8|91
820|16|16|93
821|16|5|49
822|18|8|11
823|10|15|35
824|3|3|37
825|1|2|96
826|4|8|94
827|20|19|81
828|16|8|22
829|9|7|97
830|13|14|52
831|9|2|72
832|6|19|90
833|12|1|82
834|8|3|62
835|12|15|2
836|9|19|21
837|15|18|58
838|8|14|15
839|6|14|75
840|19|18|68
841|20|6|50
842|6|11|83
843|3|14|29
844|14|2|15
845|8|13|15
846|14|1|19
847|20|8|90
848|4|7|24
849|7|12|57
850|17|2|9
851|13|2|76
852|9|19|35
853|16|1|34
854|3|14|73
855|5|13|54
856|1|19|75
857|15|10|27
858|6|5|25
859|15|11|58
860|5|20|20
861|12|4|32
862|17|4|64
863|13|12|72
864|14|6|71
865|16|10|21
866|10|2|94
867|9|16|8
868|3|14|90
869|15|8|19
870|10|12|71
871|7|15|12
872|16|4|26
873|4|8|29
874|3|1|83
875|8|8|34
876|6|9|67
877|13|18|98
878|2|12|84
879|2|7|15
880|17|8|83
881|11|14|96
882|20|2|61
883|13|5|14
884|8|19|56
885|9|7|58
886|12|12|40
887|16|16|44
888|7|17|30
889|12|11|89
890|3|7|77
891|18|10|83
892|19|9|37
893|3|13|71
894|2|1|55
895|5|1|94
896|15|4|41
897|13|19|92
898|9|18|85
899|16|9|45
900|13|3|24
901|5|20|25
902|15|10|26
903|6|12|21
904|13|5|4
905|7|9|92
906|10|3|85
907|5|16|48
908|15|4|81
909|5|11|99
910|14|3|51
911|1|19|86
912|17|14|100
913|13|11|17
914|2|4|21
915|11|2|31
916|1|11|40
917|6|15|86
918|9|1|80
919|2|6|51
920|2|11|55
921|17|11|0
922|12|19|37
923|8|3|1
924|15|5|29
925|7|15|42
926|8|7|100
927|3|12|11
928|13|13|66
929|18|14|16
930|13|7|40
931|2|4|61
932|9|7|3
933|10|6|95
934|13|20|20
935|7|7|85
936|14|6|13
937|11|8|56
938|15|20|95
939|20|9|76
940|9|1|32
941|1|2|46
942|2|10|3
943|14|11|3
944|20|3|96
945|18|9|1
946|2|14|52
947|13|5|19
948|8|19|56
949|14|18|40
950|14|19|22
951|12|11|57
952|5|12|45
953|16|17|21
954|12|8|56
955|7|5|8
956|13|19|22
957|11|3|62
958|9|10|38
959|17|4|52
960|14|9|17
961|2|12|8
962|12|16|52
963|3|3|53
964|4|14|3
965|8|12|92
966|13|4|0
967|3|7|76
968|17|7|42
969|1|15|92
970|15|8|0
971|19|2|0
972|1|13|70
973|19|15|11
974|5|18|95
975|6|18|47
976|16|2|39
977|4|4|54
978|15|12|11
979|7|4|33
980|14|19|27
981|9|9|14
982|7|10|52
983|20|20|17
984|7|4|65
985|7|1|51
986|18|9|16
987|13|12|16
988|6|6|12
989|5|4|9
990|19|17|24
991|20|17|74
992|14|3|33
993|20|14|20
994|20|20|21
995|1|6|39
996|8|16|98
997|19|20|63
998|14|6|79
999|19|2|51
1000|20|20|6
1001|19|11|42
1002|19|4|27
1003|7|3|62
1004|19|14|25
1005|1|15|43
1006|8|14|63
1007|11|12|91
1008|18|5|11
1009|2|16|36
1010|1|15|66
1011|17|6|58
1012|10|16|96
1013|5|14|27
1014|5|12|72
1015|5|5|26
