1|10|41|55|20
2|91|49|63|56
3|99|6|56|5
4|43|29|20|20
5|45|54|9|76
6|96|3|22|41
7|14|39|81|40
8|16|38|29|85
9|99|88|4|69
10|61|23|91|67
11|36|55|38|68
12|79|20|88|9
13|63|73|85|20
14|2|42|27|57
15|44|4|63|70
16|18|7|21|13
17|64|98|48|2
18|63|18|36|65
19|48|11|32|4
20|64|7|13|41
21|87|87|27|46
22|27|75|2|93
23|35|86|28|71
24|49|51|50|67
25|72|74|35|32
26|4|55|63|54
27|13|23|58|76
28|77|8|16|29
29|55|76|41|39
30|26|9|31|90
31|93|47|27|66
32|30|55|32|82
33|3|92|81|77
34|31|18|97|15
35|48|68|91|51
36|96|40|46|59
37|92|37|99|12
38|92|50|68|38
39|14|21|3|97
40|1|0|78|79
41|72|74|56|73
42|53|83|54|38
43|16|76|89|30
44|67|88|89|100
45|52|48|78|50
46|92|77|54|3
47|91|14|100|44
48|66|58|22|60
49|57|77|99|1
50|84|89|39|1
51|30|56|98|79
52|63|12|44|47
53|96|14|97|54
54|85|13|57|39
55|56|45|83|66
56|83|38|25|34
57|16|96|2|44
58|64|78|45|71
59|24|89|50|61
60|96|58|7|99
61|94|58|52|14
62|62|32|19|26
63|66|12|92|65
64|89|12|65|53
65|58|13|97|83
66|60|91|54|42
67|45|67|2|9
68|34|43|74|77
69|63|14|57|32
70|39|96|25|32
71|88|46|63|82
72|41|67|34|40
73|78|37|23|1
74|20|73|43|20
75|90|14|29|7
76|11|96|85|34
77|85|82|32|61
78|4|35|93|60
79|84|51|7|73
80|42|50|80|42
81|66|35|43|9
82|94|69|29|90
83|99|75|97|85
84|25|22|85|87
85|80|62|48|5
86|85|7|31|13
87|97|95|52|9
88|40|93|51|52
89|59|14|27|10
90|26|43|100|74
91|80|43|24|6
92|65|19|94|31
93|63|9|2|65
94|81|1|44|7
95|58|46|16|52
96|43|85|70|93
97|25|25|3|70
98|55|23|44|67
99|97|39|39|41
100|10|59|38|0
101|56|33|31|86
102|33|58|93|79
103|96|70|30|63
104|43|59|56|1
105|88|63|71|48
106|65|36|81|58
107|85|27|65|91
108|90|78|57|90
109|79|6|75|49
110|7|59|27|30
111|82|40|60|17
112|65|6|85|84
113|58|13|98|99
114|4|88|22|84
115|9|8|40|47
116|6|46|37|64
117|38|68|80|77
118|9|12|7|87
119|72|1|71|17
120|70|15|67|53
121|35|86|51|46
122|93|64|96|71
123|10|55|17|14
124|43|40|79|48
125|5|12|24|76
126|78|47|29|25
127|43|89|9|10
128|44|90|63|64
129|77|64|76|13
130|72|97|84|46
131|1|20|61|4
132|14|26|18|52
133|75|58|95|92
134|50|63|84|2
135|52|94|80|75
136|62|19|38|73
137|47|2|87|8
138|46|16|55|90
139|97|60|60|92
140|59|93|9|49
141|57|27|6|93
142|58|40|61|81
143|93|75|22|49
144|44|23|21|3
145|80|34|12|57
146|12|58|12|80
147|91|84|37|1
148|88|98|16|36
149|72|18|95|9
150|93|40|56|26
151|85|83|41|43
152|67|37|47|77
153|3|42|100|79
154|59|48|25|39
155|73|52|6|0
156|88|32|36|58
157|72|59|67|22
158|76|75|49|13
159|69|73|57|3
160|77|98|80|54
161|93|59|99|52
162|20|83|91|40
163|55|51|40|93
164|54|35|50|95
165|4|76|84|91
166|20|17|4|38
167|51|30|41|39
168|95|63|59|57
169|63|46|8|20
170|96|26|60|32
171|78|66|91|78
172|40|36|38|13
173|56|10|4|95
174|91|86|99|74
175|14|26|79|98
176|23|40|54|56
177|59|79|43|40
178|12|68|38|86
179|23|24|29|77
180|65|10|56|93
181|27|22|54|74
182|60|96|13|69
183|74|21|32|49
184|89|41|5|55
185|64|43|95|72
186|60|16|23|51
187|76|34|94|98
188|43|25|56|40
189|30|85|13|10
190|63|36|45|19
191|42|33|68|46
192|88|18|0|9
193|32|13|47|36
194|55|10|53|55
195|53|2|18|40
196|4|7|46|38
197|21|25|14|11
198|13|29|97|3
199|30|73|49|99
200|99|99|7|56
201|8|42|92|3
202|82|36|25|46
203|32|45|87|86
204|10|8|91|34
205|62|89|11|77
206|74|77|47|100
207|35|45|65|41
208|57|38|97|54
209|99|0|57|50
210|17|63|97|21
211|79|15|74|8
212|55|87|8|72
213|88|16|48|31
214|32|77|97|33
215|15|83|74|33
216|89|56|87|92
217|3|87|42|89
218|95|75|77|49
219|61|2|23|100
220|96|16|71|13
221|96|42|10|46
222|43|39|45|1
223|11|31|34|67
224|74|20|25|46
225|57|81|0|20
226|70|8|69|23
227|9|24|22|72
228|68|31|52|41
229|20|41|53|91
230|13|34|59|3
231|94|33|70|3
232|57|60|15|42
233|77|46|62|98
234|49|23|87|18
235|76|7|56|78
236|53|43|85|13
237|87|37|70|38
238|35|40|7|50
239|63|58|20|33
240|81|65|41|66
241|61|85|29|43
242|17|15|27|18
243|38|95|96|26
244|46|71|39|60
245|29|89|64|18
246|31|87|69|23
247|62|64|22|19
248|93|97|85|74
249|21|5|16|62
250|4|16|80|88
251|73|37|13|82
252|95|89|7|72
253|73|91|90|95
254|39|83|84|91
255|17|19|9|69
256|16|46|42|98
257|33|3|25|37
258|88|84|91|58
259|53|1|6|34
260|2|17|5|12
261|34|34|7|26
262|89|86|16|64
263|63|43|99|29
264|10|47|94|60
265|36|80|97|30
266|7|78|55|69
267|60|81|69|76
268|13|62|54|92
269|9|13|17|19
270|85|38|83|13
271|58|96|8|11
272|11|39|71|52
273|60|73|48|76
274|5|87|11|74
275|34|75|15|36
276|98|15|27|54
277|90|80|73|47
278|69|4|60|69
279|56|29|46|57
280|4|51|75|22
281|20|13|98|33
282|53|20|73|87
283|38|82|22|74
284|25|2|27|86
285|3|84|32|69
286|19|58|4|22
287|40|50|45|27
288|59|81|49|14
289|71|4|14|99
290|40|95|86|8
291|5|70|82|64
292|18|67|49|82
293|83|48|16|60
294|9|47|48|62
295|98|83|90|70
296|87|92|50|85
297|17|4|50|72
298|44|75|80|92
299|49|29|21|30
300|84|55|78|42
301|19|19|1|53
302|84|40|14|85
303|61|40|20|17
304|64|47|68|92
305|94|67|63|51
306|75|25|8|94
307|97|70|90|38
308|67|81|80|80
309|37|22|99|76
310|27|18|27|68
311|54|32|85|90
312|1|98|48|18
313|25|2|35|21
314|85|89|81|55
