1|11|1|0|1|1
1|13|2|0|0|0
1|16|2|0|0|0
1|18|1|0|0|1
1|20|0|0|0|0
1|20|0|0|1|0
1|20|2|0|1|1
1|21|2|0|0|0
1|24|1|0|0|0
1|8|0|1|0|1
2|10|0|1|1|0
2|10|2|1|0|0
2|10|2|1|0|1
2|12|1|0|0|1
2|12|1|1|1|1
2|15|2|1|1|0
2|18|1|0|0|0
2|21|1|0|1|1
2|23|1|0|1|0
2|23|2|1|1|1
3|12|2|1|1|1
3|15|2|0|1|0
3|16|2|0|1|1
3|17|0|0|1|1
3|18|1|0|0|0
3|19|0|1|1|0
3|22|0|0|0|1
3|24|0|1|1|0
3|24|1|0|1|0
3|8|2|0|0|0
4|13|1|0|0|0
4|14|0|1|1|0
4|14|1|1|0|0
4|15|2|1|1|1
4|16|2|1|0|0
4|20|0|1|0|0
4|21|0|0|0|0
4|8|0|0|1|0
4|9|2|0|0|0
4|9|2|1|1|0
5|12|2|1|0|1
5|15|2|1|0|0
5|16|1|0|0|0
5|16|1|1|0|1
5|16|2|1|1|1
5|17|2|1|0|0
5|18|0|1|1|1
5|20|0|0|1|0
5|20|0|1|1|1
5|23|0|0|1|0
6|11|0|0|0|1
6|11|2|0|1|1
6|11|2|1|1|1
6|13|1|1|1|1
6|13|2|0|1|0
6|13|2|1|0|1
6|15|1|0|0|1
6|15|2|0|0|1
6|16|1|0|1|0
6|23|2|1|1|0
7|11|2|1|0|1
7|13|0|0|0|0
7|13|1|1|0|0
7|13|2|1|1|1
7|15|0|0|0|1
7|17|0|1|1|1
7|19|2|0|1|1
7|21|2|0|1|0
7|23|1|1|1|0
7|8|2|1|0|0
8|10|0|1|0|0
8|12|2|0|1|0
8|17|2|1|0|0
8|19|1|1|0|1
8|21|2|1|1|0
8|23|0|1|1|1
8|24|2|1|0|0
8|8|1|0|1|0
8|8|2|0|0|1
8|8|2|1|0|1
9|12|1|0|1|1
9|14|2|0|1|1
9|19|1|0|0|0
9|19|2|1|1|0
9|20|0|1|0|0
9|21|1|1|0|1
9|24|0|1|0|0
9|24|2|0|0|1
9|8|2|0|1|1
9|8|2|1|0|1
10|10|2|0|1|0
10|11|0|1|1|1
10|11|2|0|1|1
10|13|0|0|1|1
10|17|0|1|1|0
10|18|2|1|0|1
10|22|2|1|0|1
10|23|2|1|1|1
10|8|0|0|1|0
10|9|1|0|0|1
11|10|0|0|0|0
11|10|1|0|1|0
11|10|2|1|0|1
11|15|2|0|1|1
11|19|2|1|0|0
11|22|1|1|1|1
11|8|1|1|1|0
11|9|1|1|1|1
11|9|2|0|0|0
11|9|2|0|1|1
12|12|2|1|0|0
12|17|2|0|1|0
12|18|0|0|0|1
12|18|2|0|1|1
12|19|2|0|0|1
12|20|1|0|0|0
12|22|1|1|0|0
12|24|2|1|0|1
12|8|1|0|0|0
12|9|2|1|1|1
13|10|0|0|1|0
13|11|1|1|0|1
13|12|2|0|0|1
13|15|0|0|1|1
13|15|0|1|0|0
13|16|1|0|1|1
13|17|0|0|0|1
13|23|2|1|0|0
13|24|0|0|1|1
13|8|2|1|0|0
14|11|2|0|1|0
14|11|2|1|1|1
14|13|0|1|1|1
14|14|0|0|1|1
14|16|2|1|1|1
14|18|1|0|1|1
14|18|1|1|1|0
14|21|0|0|1|1
14|21|1|1|0|1
14|23|1|0|1|0
15|11|1|0|0|1
15|12|2|1|1|1
15|15|0|1|1|0
15|15|1|0|0|0
