1|98|82|95|41
2|47|45|4|17
3|7|42|73|80
4|29|71|56|90
5|6|49|67|92
6|74|25|56|33
7|49|35|34|88
8|26|41|75|0
9|82|1|41|59
10|53|27|43|71
11|77|72|16|65
12|95|86|20|74
13|55|35|66|65
14|92|32|64|41
15|64|12|28|100
16|85|17|66|66
17|24|40|91|16
18|68|32|54|83
19|40|37|47|22
20|72|75|97|8
21|16|38|40|48
22|13|29|89|11
23|10|77|10|28
24|24|7|94|22
25|8|31|4|34
26|90|34|16|64
27|19|98|87|2
28|74|38|77|84
29|62|41|98|25
30|11|64|36|20
31|13|62|48|17
32|80|81|5|70
33|4|10|3|41
34|46|46|4|61
35|3|35|29|44
36|39|33|27|49
37|55|69|75|75
38|9|19|96|8
39|10|55|93|10
40|29|75|80|75
41|43|51|15|7
42|52|53|34|50
43|85|36|95|15
44|22|55|65|24
45|40|25|66|53
46|9|37|62|37
47|27|59|47|87
48|81|93|61|91
49|86|89|98|11
50|27|63|28|38
51|32|36|53|96
52|97|9|87|87
53|93|95|6|3
54|30|9|40|48
55|15|50|35|37
56|11|30|27|90
57|94|27|67|66
58|74|26|70|48
59|29|87|44|92
60|77|77|44|27
61|76|53|30|60
62|36|5|74|37
63|56|60|41|3
64|56|22|59|41
65|10|51|73|80
66|89|74|27|1
67|3|95|59|2
68|6|83|97|81
69|53|0|6|70
70|70|23|6|86
71|5|62|55|92
72|63|70|99|6
73|18|64|86|58
74|99|8|59|9
75|62|66|78|15
76|38|71|63|6
77|92|14|76|62
78|65|35|14|3
79|1|9|61|9
80|17|9|15|20
81|2|3|78|42
82|87|76|17|28
83|95|94|9|41
84|18|78|14|34
85|80|71|96|88
86|23|43|57|33
87|3|88|42|60
88|13|14|80|73
89|64|71|14|36
90|22|8|30|13
91|20|12|20|60
92|45|35|94|16
93|79|79|4|61
94|25|17|94|76
95|21|93|35|21
96|83|74|95|50
97|56|60|53|96
98|30|85|8|31
99|44|18|57|66
100|84|82|48|19
101|35|4|47|1
102|93|60|43|57
103|50|74|79|68
104|95|97|18|27
105|22|49|90|19
106|70|25|16|41
107|15|72|73|89
108|22|67|74|26
109|60|21|94|85
110|82|32|41|69
111|15|44|37|4
112|21|3|98|72
113|34|16|57|43
114|77|68|50|9
115|81|83|98|34
116|16|60|60|81
117|43|54|31|18
118|54|48|88|2
119|55|92|73|82
120|96|0|53|69
121|46|47|78|74
122|69|86|83|28
123|53|45|62|24
124|3|20|71|76
125|46|90|95|28
126|80|24|97|64
127|80|28|45|49
128|2|30|84|62
129|69|28|35|91
130|74|45|85|37
131|37|3|27|48
132|97|68|24|40
133|57|21|69|5
134|96|37|35|2
135|21|37|51|5
136|39|79|67|52
137|82|21|8|82
138|55|0|18|82
139|23|11|29|39
140|31|25|79|42
141|85|83|13|68
142|63|95|70|79
143|22|8|84|73
144|51|97|91|47
145|42|73|28|0
146|12|13|48|62
147|17|72|0|33
148|66|93|75|100
149|52|8|67|3
150|96|92|48|64
151|97|40|36|9
152|24|46|56|29
153|22|90|96|81
154|11|59|42|18
155|18|28|17|83
156|67|16|82|78
157|91|0|81|48
158|35|46|12|74
159|82|85|83|37
160|74|52|66|64
161|49|20|44|49
162|66|80|68|92
163|48|60|74|13
164|76|4|91|55
165|47|69|69|89
166|31|1|62|57
167|9|69|94|69
168|21|8|99|3
169|7|91|18|58
170|52|26|49|21
171|84|60|34|46
172|4|71|67|81
173|82|80|35|94
174|10|64|50|10
175|24|76|79|90
176|98|23|59|89
177|50|38|46|47
178|19|30|68|32
179|53|30|44|60
180|48|22|7|53
181|56|87|12|95
182|3|49|4|46
183|8|83|36|6
184|41|37|61|78
185|23|34|24|68
186|17|73|100|50
187|57|27|10|49
188|14|98|1|66
189|87|27|60|98
190|57|32|43|79
191|64|29|85|4
192|49|36|48|44
193|65|85|78|19
194|11|95|69|87
195|96|45|35|40
196|7|74|73|20
197|63|93|17|91
198|98|87|69|7
199|13|81|78|44
200|18|32|54|82
201|96|51|67|24
202|17|62|77|62
203|71|73|1|41
204|1|10|61|30
205|83|68|20|1
206|65|75|8|75
207|55|37|18|37
208|90|46|18|7
209|32|47|98|44
210|97|78|72|99
211|79|24|6|0
212|18|62|30|52
213|82|33|19|14
214|27|40|55|79
215|72|91|15|58
216|67|83|65|80
217|75|97|90|35
218|27|75|34|22
219|69|5|89|81
220|97|34|100|83
221|84|42|97|74
222|77|31|52|93
223|30|71|17|33
224|1|54|79|15
225|36|80|50|46
226|43|58|34|63
227|7|50|10|96
228|91|64|78|42
229|18|12|82|6
230|43|47|65|14
231|33|60|47|64
232|49|16|79|73
233|68|58|19|21
234|94|4|50|35
235|76|7|30|83
236|85|61|91|96
237|47|85|1|73
238|80|99|87|71
239|13|81|0|10
240|27|48|83|49
241|60|89|36|19
242|17|83|20|29
243|12|67|11|48
244|62|44|9|4
245|23|80|77|79
246|19|60|15|89
247|76|15|99|52
248|81|9|68|1
249|57|88|21|2
250|13|38|31|2
251|7|8|16|14
252|57|48|18|16
253|79|34|61|76
254|39|56|65|87
255|59|6|4|18
256|4|85|20|59
257|17|31|61|31
258|55|19|100|38
259|8|13|52|9
260|56|35|26|40
261|68|15|83|56
262|25|81|42|53
263|60|41|37|86
264|15|96|44|26
265|61|85|58|45
266|40|31|49|63
267|33|82|72|78
268|81|60|85|36
269|65|18|92|12
270|31|40|65|88
271|59|70|73|31
272|35|66|58|21
273|82|43|66|83
274|25|73|11|76
275|12|64|54|87
