1|19|35|81|28
2|11|65|21|66
3|16|55|60|78
4|90|32|96|85
5|86|4|32|46
6|72|11|14|89
7|63|17|63|30
8|54|85|94|51
9|55|44|46|2
10|30|20|34|71
11|37|10|15|26
12|71|57|10|30
13|76|23|42|27
14|12|38|15|67
15|98|98|97|35
16|14|35|52|64
17|39|54|66|4
18|40|56|42|50
19|72|81|77|30
20|38|62|26|1
21|84|51|95|89
22|62|98|55|78
23|94|27|12|46
24|5|69|9|38
25|67|99|8|25
26|91|57|75|0
27|3|7|31|73
28|69|42|74|100
29|17|78|88|83
30|92|55|61|62
31|96|82|74|1
32|99|71|39|65
33|93|11|90|65
34|47|11|66|36
35|23|49|8|52
36|75|81|51|11
37|93|5|94|91
38|92|48|52|8
39|90|6|76|96
40|50|57|60|31
41|5|98|97|57
42|30|26|60|94
43|59|49|45|76
44|2|37|87|30
45|45|72|21|82
46|38|67|56|93
47|50|6|89|72
48|47|37|2|72
49|95|8|28|42
50|22|24|35|15
51|92|71|92|37
52|56|92|33|42
53|53|29|90|24
54|88|72|83|57
55|58|27|95|21
56|70|64|93|15
57|92|45|23|87
58|41|13|2|96
59|36|70|32|10
60|99|17|18|27
61|70|68|17|44
62|73|26|67|63
63|60|55|50|22
64|76|37|3|17
65|12|77|71|70
66|3|95|65|53
67|52|89|29|68
68|11|90|95|78
69|50|44|21|8
70|72|19|37|48
71|84|89|70|4
72|44|49|88|24
73|93|53|60|14
74|34|5|33|95
75|83|37|29|80
76|35|52|57|64
77|34|49|38|12
78|81|99|26|80
79|78|8|50|58
80|8|88|49|65
81|74|45|79|92
82|36|81|53|18
83|93|80|98|82
84|36|87|11|72
85|82|2|50|97
86|72|61|76|20
87|79|49|78|37
88|98|10|1|24
89|10|87|82|67
90|31|9|85|97
91|4|63|78|53
92|95|52|24|68
93|94|34|30|29
94|14|28|49|54
95|49|31|57|26
96|68|67|16|53
97|17|32|19|62
98|88|99|58|81
99|95|32|33|55
100|36|6|89|62
101|73|6|57|81
102|40|0|34|89
103|51|59|81|51
104|10|21|4|20
105|68|16|82|60
106|74|4|6|12
107|34|94|33|63
108|68|6|91|93
109|51|4|73|97
110|41|58|85|86
111|1|96|2|45
