1|4|8
1|8|62
1|9|67
2|11|52
2|5|38
2|7|41
3|11|91
3|3|12
3|5|96
4|4|74
4|5|32
4|8|12
5|10|1
5|1|39
5|8|74
6|12|49
6|7|3
6|7|47
7|12|38
7|2|1
7|9|93
8|2|89
8|6|54
8|6|62
9|10|55
9|6|58
9|8|76
10|12|40
10|2|83
10|9|25
11|6|57
11|6|73
11|7|41
12|1|37
12|2|36
12|5|33
13|1|69
13|4|55
13|7|3
14|10|74
14|1|74
14|6|97
15|11|28
15|11|88
15|12|29
16|1|3
16|4|38
16|4|74
17|1|12
17|1|43
17|6|99
18|10|29
18|12|39
18|1|40
19|3|10
19|3|68
19|8|19
20|11|58
20|1|38
20|4|37
21|1|63
21|7|62
21|8|52
22|10|15
22|5|75
22|9|74
23|12|82
23|2|28
23|5|22
24|6|75
24|8|25
24|8|98
25|2|16
25|2|54
25|3|75
26|1|88
26|3|46
26|9|88
27|1|17
27|12|19
27|12|65
28|10|18
28|2|8
28|6|66
29|11|8
29|8|63
29|8|74
30|5|54
30|5|60
30|8|46
31|10|95
31|12|98
31|2|21
32|11|55
32|11|59
32|4|90
33|10|37
33|11|71
33|4|84
34|10|96
34|11|6
34|9|67
35|11|27
35|12|9
35|3|50
36|1|77
36|2|49
36|4|37
37|11|25
37|12|34
37|7|77
38|5|51
38|7|92
38|8|42
39|3|86
39|6|99
39|7|49
40|1|14
40|1|43
40|7|27
41|1|27
41|1|96
41|8|72
42|8|32
42|8|97
42|9|37
43|11|73
43|12|2
43|7|34
44|10|19
44|10|30
44|11|81
45|10|12
45|12|91
45|3|52
46|10|17
46|11|36
46|7|23
47|12|69
47|5|70
47|9|14
48|11|33
48|9|67
48|9|8
49|12|28
49|4|94
49|5|82
50|11|81
50|4|96
50|7|64
51|11|98
51|4|70
51|7|49
52|10|76
52|10|97
52|8|41
53|10|34
53|1|66
53|7|44
54|1|92
54|5|6
54|9|38
55|6|71
55|7|86
55|8|72
56|2|65
56|5|3
56|7|74
57|11|66
57|12|98
57|3|58
58|11|50
58|11|98
58|2|83
59|11|41
59|11|45
59|7|65
60|11|78
60|3|53
60|3|75
61|10|0
61|4|11
61|6|1
62|10|67
62|12|12
62|6|38
63|11|9
63|1|8
63|7|78
64|11|87
64|3|40
64|6|73
65|1|89
65|4|38
65|7|40
66|12|96
66|1|49
66|4|53
67|12|74
67|2|29
67|9|81
68|2|69
68|2|70
68|9|17
69|10|82
69|11|31
69|5|97
70|12|12
70|12|66
70|7|71
71|10|27
71|5|33
71|7|87
72|10|23
72|6|60
72|6|65
73|11|14
73|6|65
73|9|88
74|12|29
74|1|33
74|8|22
75|3|40
75|4|43
75|6|3
76|6|70
76|8|47
76|8|96
77|11|2
77|11|42
77|11|77
78|12|52
78|1|29
78|1|75
79|1|55
79|2|1
79|9|43
80|2|13
80|3|7
80|6|55
81|10|17
81|2|39
81|9|29
82|12|17
82|2|37
82|2|74
83|11|28
83|11|45
83|6|9
84|10|46
84|8|53
84|8|97
85|10|41
85|5|75
85|8|21
86|12|94
86|7|54
86|8|78
87|2|25
87|4|2
87|9|71
88|10|57
88|10|76
88|3|6
89|2|47
89|2|76
89|9|22
90|10|93
90|2|0
90|2|41
91|11|22
91|2|32
91|2|43
92|10|48
92|1|34
92|2|32
93|10|4
93|2|21
93|4|96
94|12|36
94|1|73
94|1|88
95|12|3
95|6|79
95|9|80
96|11|55
96|11|66
96|3|45
97|4|62
97|6|65
97|9|63
98|12|0
98|5|92
98|9|74
99|12|30
99|1|43
99|9|53
100|10|35
100|11|3
100|8|14
101|11|64
101|1|84
101|7|31
102|11|58
102|11|7
102|9|18
103|1|19
103|2|73
103|7|38
104|10|94
104|12|63
104|4|28
105|11|36
105|12|25
105|1|87
106|12|24
106|3|15
106|6|8
107|11|82
107|4|74
107|6|35
108|10|30
108|12|16
108|5|28
109|11|15
109|8|12
109|9|67
110|1|20
110|12|78
110|7|73
111|12|55
111|8|19
111|8|51
112|10|14
112|3|6
112|5|61
113|12|32
113|2|46
113|4|63
114|12|10
114|6|12
114|6|8
115|10|2
115|4|10
115|7|35
116|12|27
116|12|5
116|8|80
117|3|44
117|5|53
117|5|64
118|11|0
118|3|89
118|5|32
119|11|23
119|3|35
119|8|85
120|12|94
120|2|16
120|6|37
121|4|27
121|5|61
121|6|92
122|12|69
122|2|58
122|8|35
123|11|55
123|11|98
123|2|49
124|7|63
124|8|90
124|9|78
125|2|63
125|4|73
125|9|73
126|12|35
126|3|3
126|9|63
127|12|99
127|2|66
127|8|42
128|12|22
128|3|98
128|6|43
129|3|50
129|8|38
129|8|42
130|1|7
130|5|78
130|7|90
131|11|82
131|3|82
131|5|24
132|12|44
132|3|51
132|4|41
133|12|72
133|2|15
133|5|28
134|9|35
134|9|7
134|9|7
135|7|21
135|8|15
135|8|61
136|12|27
136|5|56
136|8|15
137|10|30
137|1|81
137|4|50
138|1|54
138|2|46
138|7|95
139|11|72
139|2|0
139|8|77
140|1|37
140|4|57
140|5|5
141|1|22
141|2|36
141|2|81
142|2|39
142|7|83
142|9|79
143|10|1
143|3|32
143|4|74
144|10|21
144|10|63
144|11|54
145|6|24
145|7|22
145|9|98
146|4|46
146|9|49
146|9|50
147|11|6
147|2|55
147|6|16
148|10|57
148|4|80
148|5|47
149|2|26
149|2|5
149|5|0
150|2|29
150|8|90
150|9|50
151|10|35
151|12|64
151|3|74
152|6|7
152|6|77
152|7|32
153|4|74
153|8|22
153|8|57
154|12|23
154|2|33
154|6|59
155|2|12
155|3|86
155|6|71
156|2|39
156|5|95
156|8|78
157|12|22
157|1|62
157|6|64
158|2|27
158|7|73
158|8|83
159|2|94
159|3|7
159|5|85
160|10|91
160|1|18
160|2|46
161|10|34
161|6|23
161|8|57
162|3|36
162|3|51
162|6|61
163|1|6
163|2|71
163|5|76
164|5|24
164|6|45
164|8|45
165|3|56
165|5|84
165|8|42
166|11|80
166|2|97
166|8|52
167|10|74
167|2|49
167|4|8
168|11|21
168|6|34
168|8|28
169|3|92
169|4|19
169|7|77
170|12|53
170|4|65
170|8|29
171|4|23
171|6|70
171|7|77
172|2|69
172|5|9
172|8|93
173|11|99
173|6|8
173|7|32
174|12|66
174|1|8
174|6|8
175|12|35
175|5|55
175|9|34
176|3|5
176|7|91
176|8|55
177|11|38
177|3|76
177|7|57
178|12|11
178|5|34
178|9|57
179|1|90
179|4|12
179|5|21
180|10|46
180|2|28
180|5|98
181|6|15
181|6|57
181|9|90
182|12|88
182|4|37
182|7|42
183|11|49
183|7|1
183|7|50
184|2|9
184|7|76
184|9|0
185|2|31
185|2|99
185|6|6
186|11|30
186|12|13
186|4|60
187|1|44
187|3|72
187|4|85
188|6|31
188|7|47
188|9|5
189|11|89
189|5|6
189|6|88
190|1|33
190|3|75
190|4|91
191|12|34
191|4|86
191|5|62
192|12|5
192|7|25
192|7|99
193|2|81
193|6|12
193|6|21
194|11|53
194|6|54
194|6|9
195|3|26
195|4|98
195|8|95
196|10|69
196|8|34
196|9|24
197|10|91
197|12|46
197|7|94
198|10|53
198|5|28
198|9|88
199|10|41
199|5|24
199|9|5
200|2|44
200|2|74
200|7|18
201|6|37
201|7|35
201|8|60
202|10|96
202|2|81
202|9|36
203|2|35
203|3|6
203|7|41
204|10|34
204|1|78
204|9|11
205|11|49
205|4|40
205|5|81
206|1|35
206|8|66
206|8|82
207|12|68
207|6|33
207|7|11
208|10|90
208|11|9
208|7|99
209|11|86
209|3|37
209|8|0
210|2|62
210|2|78
210|9|31
211|10|95
211|2|0
211|4|33
212|10|57
212|3|6
212|9|98
213|10|68
213|3|66
213|7|92
214|11|83
214|3|81
214|8|49
215|11|53
215|3|54
215|8|53
216|1|28
216|5|22
216|5|79
217|12|99
217|2|77
217|7|17
218|10|28
218|5|13
218|6|17
219|12|76
219|2|4
219|6|50
220|12|12
220|3|30
