1|10|1|0|1|1
1|11|0|0|0|0
1|11|2|1|1|0
1|12|2|1|0|0
1|17|1|1|0|1
1|17|1|1|1|1
1|18|0|0|0|1
1|20|1|1|1|0
1|22|1|0|0|1
2|10|0|0|1|1
2|10|2|0|1|0
2|12|1|1|1|1
2|15|1|1|1|0
2|20|0|1|0|0
2|22|1|0|0|1
2|23|0|1|0|1
2|9|0|1|1|1
2|9|1|1|1|1
3|10|0|0|1|1
3|12|2|1|1|1
3|14|0|0|0|0
3|15|1|1|1|1
3|16|2|0|1|0
3|19|0|0|0|1
3|19|2|1|0|1
3|20|1|1|1|1
3|21|1|0|1|0
4|10|2|1|1|1
4|11|0|0|1|1
4|12|0|0|1|0
4|12|1|1|1|1
4|13|0|1|1|1
4|15|0|1|1|1
4|16|1|1|0|1
4|19|1|1|0|0
4|23|2|0|0|0
5|10|1|0|0|0
5|10|2|0|0|1
5|12|2|0|0|1
5|15|1|0|1|0
5|16|2|0|0|0
5|19|0|1|0|1
5|19|2|0|0|1
5|21|1|0|0|1
5|8|0|1|0|0
6|10|0|0|1|0
6|10|2|0|1|0
6|11|0|1|1|1
6|17|1|1|0|0
6|19|1|0|1|0
6|20|2|0|1|1
6|23|0|1|0|1
6|24|0|0|0|0
6|9|0|0|1|0
7|14|1|1|1|1
7|14|2|1|1|0
7|17|0|1|1|1
7|18|0|0|0|1
7|19|1|0|1|1
7|24|2|0|0|1
7|24|2|1|0|0
7|8|0|1|0|0
7|9|2|0|0|1
8|11|0|0|0|1
8|14|0|0|1|0
8|16|2|1|1|0
8|19|0|1|0|1
8|19|1|0|1|0
8|21|2|1|1|0
8|22|2|1|1|1
8|24|0|0|0|1
8|9|2|0|1|1
9|12|1|0|1|0
9|14|0|1|0|0
9|14|1|0|0|1
9|16|1|0|1|1
9|16|2|0|1|1
9|16|2|1|1|1
9|17|1|1|0|1
9|20|1|0|0|1
9|9|1|1|1|0
10|10|1|0|1|1
10|15|0|0|1|1
10|16|1|0|1|0
10|19|1|1|0|1
10|20|0|1|0|0
10|20|2|1|0|0
10|21|1|1|1|1
10|24|1|1|1|0
10|8|0|1|1|1
11|11|0|1|0|1
11|11|2|1|0|1
11|13|0|1|1|1
11|13|1|0|0|0
11|13|1|0|0|1
11|14|2|1|0|0
11|17|0|1|1|1
11|17|2|1|0|1
11|21|2|0|0|1
12|10|1|0|1|0
12|13|1|0|0|1
12|13|1|1|1|1
12|20|1|0|0|1
12|21|1|1|1|0
12|23|0|0|0|1
12|24|2|0|0|1
12|9|0|1|0|1
12|9|1|1|0|1
13|10|0|1|0|1
13|10|0|1|1|0
13|16|0|0|0|1
13|16|1|0|0|1
13|16|1|1|0|1
13|19|0|0|1|0
13|23|2|0|1|0
13|23|2|1|0|0
13|24|1|1|0|1
14|11|0|0|1|1
14|13|0|1|0|1
14|18|1|0|0|0
14|21|0|1|0|0
14|21|0|1|0|1
14|23|1|1|1|0
14|24|2|1|0|1
14|9|0|0|1|0
14|9|2|1|1|1
15|18|1|1|0|1
15|19|0|1|1|0
15|19|2|0|0|0
15|19|2|1|1|0
15|20|1|0|1|1
15|21|2|0|0|0
15|24|0|1|1|1
15|24|1|0|1|1
15|8|1|0|1|1
16|11|2|0|0|1
16|12|1|0|1|0
16|13|1|1|0|0
16|14|0|0|1|1
16|16|0|1|0|0
16|19|1|1|0|0
16|20|2|1|1|0
16|21|1|0|0|0
16|24|1|1|1|0
17|11|0|1|1|0
17|13|0|1|1|0
17|13|0|1|1|1
17|14|1|1|1|0
17|15|2|1|1|1
17|19|1|0|0|1
17|23|1|0|0|1
17|8|0|1|1|0
17|9|2|1|0|1
18|11|1|1|0|0
18|11|1|1|1|0
18|12|2|1|1|0
18|14|0|1|0|0
18|16|0|0|1|1
18|18|0|1|0|0
18|19|2|0|0|0
18|20|2|1|1|0
18|22|2|1|1|0
19|10|1|0|1|0
19|12|1|1|0|1
19|12|2|0|0|1
19|13|1|0|1|0
19|15|1|0|0|0
19|22|0|0|0|1
19|22|2|0|0|1
19|22|2|1|0|1
19|8|2|1|0|1
20|11|2|0|0|1
20|12|2|0|1|1
20|16|1|1|1|1
20|18|0|1|0|0
20|18|1|0|0|0
20|20|2|0|0|0
20|20|2|1|0|1
20|24|0|1|0|1
20|24|1|0|1|0
21|12|0|1|1|0
21|12|1|1|0|0
21|14|0|0|1|0
21|14|1|1|1|0
21|16|0|1|0|0
21|17|2|1|0|1
21|19|2|1|0|0
21|22|0|1|1|1
21|24|2|0|0|0
22|13|0|1|0|1
22|16|2|0|0|1
22|17|2|1|0|0
22|18|1|0|1|0
22|19|1|1|1|1
22|24|1|1|0|0
22|8|1|1|1|1
22|8|2|0|0|0
22|9|0|1|0|0
23|10|0|1|0|0
23|15|1|1|1|1
23|16|0|1|0|1
