1|7|15|65
2|2|13|0
3|15|6|31
4|20|10|54
5|18|16|5
6|16|11|94
7|19|1|49
8|5|14|12
9|5|17|67
10|11|7|78
11|15|13|53
12|8|6|3
13|15|20|26
14|13|20|42
15|12|9|30
16|20|16|31
17|2|6|9
18|2|10|70
19|17|6|26
20|18|16|42
21|5|3|23
22|9|10|14
23|6|16|91
24|1|1|68
25|16|12|25
26|15|4|63
27|15|5|62
28|16|6|1
29|10|14|59
30|13|12|23
31|9|8|97
32|2|8|77
33|20|14|64
34|17|6|90
35|18|1|74
36|18|7|87
37|14|14|89
38|8|9|28
39|11|11|19
40|11|3|60
41|19|3|28
42|9|4|77
43|8|3|76
44|7|12|51
45|13|1|45
46|11|18|87
47|4|12|41
48|1|11|17
49|8|13|84
50|16|3|67
51|19|14|8
52|9|2|66
53|18|2|51
54|1|8|56
55|12|20|81
56|4|3|51
57|3|18|95
58|6|11|40
59|10|18|22
60|16|5|32
61|4|3|94
62|15|3|69
63|13|20|100
64|13|12|16
65|17|4|42
66|20|7|51
67|9|1|28
68|13|19|28
69|7|20|46
70|5|16|67
71|6|19|16
72|19|5|56
73|6|17|28
74|14|2|43
75|9|18|17
76|16|17|28
77|16|18|98
78|14|2|64
79|14|1|78
80|19|5|90
81|20|10|32
82|15|1|46
83|20|6|31
84|17|12|71
85|5|20|54
86|8|7|61
87|17|15|43
88|19|8|94
89|19|2|18
90|19|12|5
91|13|4|55
92|18|18|93
93|20|10|19
94|18|18|35
95|9|14|22
96|9|1|21
97|5|17|85
98|11|16|6
99|18|14|13
100|17|4|17
101|20|9|52
102|13|18|67
103|18|17|15
104|1|6|26
105|14|6|76
106|19|14|47
107|3|11|34
108|20|1|35
109|5|10|13
110|15|6|45
111|17|17|88
112|13|2|39
113|19|11|11
114|6|11|36
115|10|17|82
116|7|15|3
117|16|9|61
118|2|9|30
119|6|5|4
120|4|20|1
121|6|8|93
122|7|12|66
123|6|3|47
124|14|20|20
125|19|10|21
126|9|8|5
127|17|16|59
128|15|9|34
129|5|14|70
130|4|18|11
131|20|15|77
132|5|13|50
133|10|11|99
134|6|4|37
135|5|14|57
136|11|14|33
137|12|11|13
138|14|5|98
139|3|2|21
140|17|5|63
141|2|17|1
142|6|13|57
143|14|14|69
144|3|12|14
145|4|8|29
146|14|18|28
147|16|10|47
148|20|15|12
149|5|17|21
150|11|14|78
151|6|7|14
152|7|5|58
153|8|10|40
154|12|12|8
155|18|8|49
156|10|1|50
157|15|16|49
158|2|8|72
159|5|12|18
160|10|14|25
161|11|19|3
162|8|17|28
163|9|4|83
164|11|15|65
165|17|5|12
166|9|14|48
167|19|20|3
168|10|1|60
169|15|17|48
170|9|18|88
171|15|8|42
172|12|7|78
173|13|15|53
174|11|18|34
175|5|6|71
176|5|14|24
177|18|13|56
178|7|14|79
179|14|9|5
180|5|17|90
181|8|3|43
182|2|15|11
183|11|7|87
184|16|10|7
185|8|6|83
186|11|10|27
187|12|8|58
188|11|6|57
189|11|11|61
190|11|7|89
191|16|15|31
192|13|8|93
