1|77|8|68|15
2|8|45|14|61
3|29|21|44|13
4|23|73|53|85
5|49|19|38|59
6|33|33|2|94
7|5|32|76|94
8|88|10|94|21
9|96|88|2|41
10|32|6|1|21
11|88|82|0|96
12|27|65|46|21
13|25|72|80|55
14|61|58|14|71
15|49|66|30|4
16|38|75|93|91
17|5|56|99|99
18|59|38|19|39
19|62|32|34|88
20|35|45|8|23
21|34|87|79|84
22|63|82|20|66
23|65|98|36|62
24|98|49|19|24
25|96|25|89|100
26|36|89|38|94
27|51|43|47|99
28|83|51|21|79
29|66|24|62|11
30|22|50|77|6
31|75|12|68|72
32|54|57|62|96
33|15|83|95|87
34|84|63|46|83
35|13|80|81|19
36|53|51|98|23
37|75|82|34|25
38|41|69|31|73
39|11|63|10|62
40|27|52|57|21
41|82|13|74|45
42|52|69|94|51
43|43|19|36|60
44|1|11|84|41
45|76|66|32|65
46|3|22|37|49
47|72|11|77|80
48|88|56|0|74
49|37|60|18|31
50|39|79|48|73
51|72|52|32|58
52|83|37|66|39
53|4|21|3|25
54|36|71|40|21
55|14|33|0|72
56|31|56|45|31
57|60|10|28|0
58|77|2|73|23
59|38|9|82|40
60|79|84|79|51
61|67|19|76|3
62|32|62|91|75
63|63|33|47|12
64|43|44|43|98
65|94|49|99|60
66|60|32|50|3
67|34|24|9|28
68|92|60|79|53
69|86|24|23|92
70|85|58|33|67
71|51|85|79|95
72|95|21|58|23
73|55|25|50|4
74|40|95|74|68
75|90|24|96|73
76|24|91|25|41
77|78|90|99|30
78|40|33|97|32
79|14|72|93|47
80|74|5|70|55
81|39|93|25|32
82|9|73|100|81
83|78|31|53|87
84|34|33|94|64
85|73|25|60|54
86|23|35|52|66
87|40|11|12|61
88|63|88|15|33
89|69|97|65|53
90|84|2|33|55
91|49|60|7|61
92|27|10|91|23
93|60|14|44|13
94|54|81|80|4
95|17|17|65|67
96|89|67|66|41
97|14|3|94|25
98|88|92|46|86
99|19|35|12|76
100|81|69|100|44
101|98|42|57|60
102|88|67|30|10
103|89|14|43|33
104|99|1|40|26
105|25|3|51|98
106|2|45|49|71
107|60|12|13|36
108|83|47|80|16
109|67|4|42|25
110|33|68|2|66
111|15|62|99|72
112|11|36|98|57
113|27|51|54|97
114|37|84|68|95
115|50|58|97|60
116|5|21|43|80
117|27|24|71|83
118|58|45|48|54
119|49|33|25|71
120|36|7|27|22
121|78|75|19|47
122|55|9|7|80
123|13|46|6|24
124|86|62|3|23
125|47|85|5|21
126|17|76|42|98
127|69|72|68|17
128|39|39|5|58
129|11|10|4|59
130|41|23|38|8
131|27|59|32|27
132|76|49|50|92
133|52|32|12|55
134|36|53|52|6
135|65|14|90|42
136|45|71|100|55
137|82|21|80|62
138|48|65|70|30
139|51|48|57|87
140|49|85|78|11
141|45|63|32|34
142|78|91|6|97
143|15|51|4|48
144|57|54|69|76
145|55|59|37|54
146|45|61|50|59
147|11|12|12|78
148|11|59|56|72
149|46|14|72|56
150|52|20|52|39
151|83|95|87|98
152|64|95|74|32
153|41|51|87|0
154|4|16|59|58
155|45|20|36|20
156|9|45|58|39
157|12|98|61|49
158|79|24|55|47
159|7|65|11|28
160|43|42|27|31
161|46|73|31|11
162|42|17|35|91
163|21|46|78|54
164|96|78|60|6
