1|97|22|58|86
2|51|37|77|10
3|54|68|39|54
4|2|33|53|69
5|76|27|97|91
6|5|19|17|2
7|33|96|72|80
8|51|88|29|6
9|65|25|58|78
10|59|86|54|76
11|10|65|96|79
12|69|65|13|79
13|23|80|35|52
14|24|2|20|82
15|32|89|27|27
16|83|72|33|86
17|93|50|29|35
18|44|59|10|35
19|46|46|13|51
20|29|40|96|57
21|55|45|75|77
22|37|37|59|5
23|47|78|100|61
24|98|88|47|15
25|75|96|51|46
26|33|98|82|68
27|39|28|85|53
28|32|48|10|22
29|22|16|99|22
30|33|35|95|64
31|16|91|25|83
32|41|54|98|81
33|60|89|27|72
34|62|48|5|7
35|73|23|61|55
36|3|92|43|43
37|46|21|31|67
38|5|74|31|39
39|68|16|21|43
40|66|37|90|5
41|27|56|43|7
42|48|69|15|59
43|20|79|80|4
44|10|36|13|67
45|6|14|34|28
46|35|75|68|54
47|87|9|97|79
48|3|62|50|6
49|29|77|80|25
50|50|90|50|11
51|94|26|15|48
52|72|20|15|50
53|97|43|78|42
54|95|90|62|65
55|24|78|43|73
56|34|24|45|79
57|10|73|70|26
58|72|95|37|22
59|90|89|70|69
60|7|83|18|53
61|49|0|62|44
62|51|57|75|73
63|51|97|11|58
64|11|31|2|61
65|4|28|87|33
66|36|58|55|74
67|95|71|42|21
68|38|5|41|75
69|63|82|85|95
70|28|71|67|5
71|54|11|63|86
72|57|98|13|48
73|92|94|82|27
74|24|14|1|30
75|41|16|17|2
76|15|40|43|91
77|49|23|85|51
78|50|2|56|97
79|68|89|48|96
80|9|74|9|86
81|52|8|80|83
82|50|52|79|53
83|24|37|21|92
84|7|34|82|12
85|89|14|63|10
86|20|99|6|10
87|68|65|72|87
88|99|69|73|8
89|33|16|57|98
90|25|10|16|54
91|99|34|46|84
92|55|17|96|59
93|87|87|36|7
94|59|81|17|81
95|90|32|33|11
96|65|81|86|74
97|43|7|71|88
98|67|80|42|7
99|30|22|91|93
100|31|4|17|5
101|87|67|13|54
102|55|86|0|91
103|87|42|1|88
104|96|2|61|95
105|5|73|49|6
106|35|90|14|75
107|37|59|67|23
108|69|41|96|33
109|35|32|53|31
110|11|54|88|22
111|72|68|9|24
112|9|50|85|73
113|45|15|45|51
114|35|85|25|66
115|58|86|56|86
116|97|71|19|43
117|34|73|40|96
118|95|69|18|10
119|8|8|34|60
120|72|81|99|30
121|56|72|47|7
122|80|12|40|31
123|16|55|16|36
124|7|38|79|37
125|65|69|99|98
126|22|11|7|97
127|2|24|56|74
128|37|40|70|43
129|34|25|17|98
130|30|0|95|84
131|10|37|19|30
132|43|29|67|85
133|53|63|82|62
134|33|19|58|58
135|3|43|98|21
136|69|49|30|29
137|85|67|93|38
138|42|6|21|54
139|93|4|50|9
140|5|17|95|19
141|10|65|81|96
142|67|16|19|26
143|64|40|13|51
144|79|53|80|99
145|38|75|36|26
146|15|28|46|56
147|57|29|66|32
148|66|74|51|26
149|61|12|88|66
150|65|52|59|54
151|74|32|4|37
152|94|31|35|72
153|47|14|64|80
154|20|6|36|89
155|68|58|20|51
156|64|96|43|28
157|37|14|61|5
158|20|28|25|92
159|68|15|95|39
160|24|56|77|0
161|13|24|47|92
162|58|43|80|88
163|93|77|4|43
164|34|69|71|5
165|97|58|77|81
166|95|21|38|74
167|61|19|79|44
168|22|12|11|59
169|20|76|50|9
170|2|7|97|22
171|68|71|31|99
172|99|94|70|24
173|31|70|4|48
174|46|62|88|80
175|79|48|23|67
