1|11|1
1|12|2
1|13|0
1|14|1
1|19|1
1|23|1
1|24|2
2|14|0
2|16|0
2|17|1
2|21|2
2|23|1
2|9|0
2|9|1
3|14|2
3|15|1
3|17|0
3|18|0
3|18|2
3|24|0
3|9|2
4|11|1
4|12|0
4|13|1
4|18|1
4|23|2
4|8|0
4|8|1
5|11|1
5|11|2
5|16|0
5|20|0
5|21|2
5|22|1
5|8|1
6|10|2
6|11|1
6|14|1
6|15|0
6|17|0
6|20|1
6|23|2
7|14|2
7|16|2
7|22|2
7|23|1
7|24|1
7|9|1
7|9|2
8|13|1
8|14|1
8|16|2
8|18|2
8|23|1
8|24|0
8|9|2
9|10|1
9|10|2
9|12|2
9|13|1
9|22|2
9|8|1
9|9|0
10|13|2
10|15|0
10|16|0
10|17|0
10|19|1
10|21|2
10|24|1
11|13|0
11|13|2
11|14|0
11|15|2
11|16|0
11|20|2
11|9|0
12|16|0
12|19|0
12|19|1
12|22|1
12|24|0
12|24|2
12|9|0
13|12|0
13|12|2
13|14|0
13|15|1
13|21|1
13|9|1
13|9|2
14|10|1
14|12|2
14|15|2
14|19|2
14|21|0
14|23|2
14|8|0
15|16|0
15|16|2
15|18|1
15|21|0
15|21|2
15|23|2
15|9|1
16|11|2
16|13|2
16|16|1
16|17|0
16|21|2
16|23|0
16|24|1
17|10|0
17|12|1
17|17|2
17|21|0
17|21|1
17|22|0
17|22|1
18|14|0
18|15|0
18|15|1
18|16|0
18|18|0
18|8|0
18|9|1
19|15|0
19|15|1
19|16|1
19|19|1
19|23|0
19|8|0
19|8|1
20|10|2
20|12|1
20|14|1
20|15|2
20|20|0
20|20|1
20|23|2
21|10|1
21|11|2
21|12|0
21|13|0
21|17|1
21|22|2
21|9|1
22|11|0
22|13|0
22|17|0
22|17|2
22|21|0
22|22|2
22|8|1
23|10|2
23|14|1
23|15|1
23|19|0
23|20|2
23|24|0
23|24|1
24|12|0
24|12|2
24|13|0
24|15|2
24|19|1
24|24|1
24|9|2
25|10|0
25|18|2
25|19|1
25|22|1
25|23|0
25|23|1
25|24|1
26|10|2
