1|1|14
1|11|78
1|1|68
2|10|84
2|8|38
2|9|93
3|3|73
3|5|78
3|9|58
4|3|82
4|4|66
4|9|91
5|11|24
5|12|24
5|8|2
6|1|85
6|3|21
6|6|32
7|5|42
7|5|74
7|9|24
8|10|23
8|12|87
8|3|50
9|1|76
9|2|9
9|4|68
10|1|33
10|7|24
10|8|49
11|6|41
11|6|67
11|8|69
12|4|28
12|7|25
12|8|6
13|12|15
13|4|94
13|8|92
14|10|23
14|11|51
14|6|10
15|1|77
15|4|17
15|7|92
16|1|48
16|3|15
16|9|19
17|10|69
17|11|67
17|3|91
18|5|9
18|6|69
18|7|62
19|11|63
19|2|33
19|7|6
20|1|13
20|6|89
20|9|6
21|10|15
21|11|35
21|2|34
22|1|40
22|1|65
22|8|67
23|12|42
23|6|26
23|7|35
24|3|83
24|5|98
24|5|9
25|10|55
25|3|59
25|4|14
26|12|76
26|4|70
26|6|25
27|12|34
27|1|66
27|9|70
28|11|40
28|6|34
28|6|48
29|12|56
29|2|51
29|4|24
30|12|64
30|7|44
30|7|82
31|11|82
31|7|75
31|7|81
32|10|47
32|4|66
32|7|45
33|2|69
33|4|83
33|9|68
34|1|58
34|2|29
34|2|42
35|3|73
35|4|7
35|9|91
36|1|58
36|2|70
36|6|69
37|3|63
37|4|63
37|6|18
38|11|42
38|4|25
38|7|35
39|12|25
39|2|66
39|6|41
40|2|94
40|5|67
40|5|83
41|11|21
41|12|47
41|8|22
42|2|3
42|3|74
42|8|64
43|10|12
43|8|87
43|9|74
44|11|77
44|12|65
44|2|41
45|12|84
45|3|20
45|3|31
46|12|10
46|3|46
46|6|8
47|10|82
47|7|54
47|9|67
48|6|93
48|7|64
48|9|94
49|3|32
49|6|0
49|6|51
50|1|91
50|6|46
50|7|88
51|10|0
51|10|58
51|7|75
52|11|30
52|7|79
52|8|46
53|10|38
53|4|18
53|7|97
54|11|62
54|4|6
54|8|98
55|10|30
55|5|74
55|9|67
56|1|92
56|1|96
56|3|83
57|10|78
57|2|99
57|5|19
58|12|6
58|1|93
58|2|48
59|10|3
59|1|95
59|9|20
60|12|76
60|2|12
60|8|47
61|11|49
61|1|79
61|9|29
62|1|77
62|2|22
62|8|36
63|2|3
63|7|33
63|8|62
64|10|14
64|8|54
64|9|84
65|1|74
65|4|29
65|4|87
66|11|85
66|1|87
66|6|94
67|10|9
67|11|8
67|3|67
68|12|24
68|3|69
68|9|0
69|11|69
69|12|30
69|9|14
70|3|66
70|5|69
70|7|54
71|11|47
71|2|78
71|3|20
72|1|36
72|3|54
72|7|87
73|12|83
73|4|91
73|9|50
74|1|34
74|1|6
74|5|37
75|11|81
75|5|59
75|7|24
76|3|33
76|3|92
76|9|51
77|12|84
77|4|99
77|5|45
78|11|55
78|3|70
78|4|91
79|12|59
79|4|19
79|8|55
80|10|66
80|6|56
80|8|89
81|4|31
81|5|59
81|8|25
82|10|79
82|1|3
82|8|76
83|11|3
83|11|91
83|7|30
84|1|11
84|11|71
84|12|20
85|11|65
85|3|61
85|7|42
86|10|1
86|3|13
86|7|65
87|3|20
87|6|62
87|7|72
88|2|21
88|5|78
88|7|49
89|2|2
89|3|35
89|4|17
90|2|31
90|3|79
90|7|64
91|10|58
91|5|16
91|8|84
92|1|31
92|6|20
92|6|48
93|12|98
93|5|79
93|6|19
94|11|4
94|11|5
94|9|12
95|12|32
95|1|94
95|9|93
96|11|58
96|3|87
96|8|4
97|11|4
97|6|81
97|7|67
98|4|92
98|5|19
98|8|83
99|11|73
99|2|16
99|7|35
100|12|53
100|7|91
100|9|67
101|10|15
101|10|69
101|9|86
102|11|24
102|5|37
102|8|28
103|1|11
103|1|83
103|7|15
104|1|19
104|5|62
104|6|76
105|3|76
105|4|98
105|9|30
106|10|5
106|3|86
106|4|43
107|10|90
107|6|83
107|7|92
108|10|71
108|11|60
108|11|61
109|1|91
109|3|93
109|7|22
110|10|27
110|4|85
110|5|48
111|10|88
111|8|87
111|9|40
112|11|3
112|6|81
112|8|9
113|12|18
113|2|60
113|3|36
114|11|21
114|3|71
114|8|58
115|11|25
115|5|50
115|6|86
116|5|55
116|6|11
116|7|10
117|10|20
117|10|98
117|5|38
118|12|18
118|1|89
118|7|1
119|12|62
119|12|75
119|4|63
120|12|38
120|1|93
120|4|39
121|4|74
121|6|10
121|8|66
122|12|66
122|12|67
122|5|82
123|1|62
123|8|42
123|9|73
124|11|13
124|6|55
124|8|79
125|10|44
125|2|65
125|6|79
126|11|96
126|9|4
126|9|79
127|11|93
127|8|13
127|9|81
128|10|40
128|5|40
128|8|16
129|11|16
129|11|75
129|2|69
130|11|21
130|5|28
130|6|27
131|12|47
131|5|83
131|6|75
132|12|15
132|2|65
132|8|39
133|5|93
133|7|97
133|8|48
134|4|17
134|5|35
134|8|12
135|10|62
135|11|87
135|2|61
136|4|89
136|5|86
136|8|16
137|4|89
137|7|9
137|9|40
138|5|42
138|8|81
138|9|12
139|12|93
139|3|3
139|8|35
140|10|74
140|12|77
140|9|60
141|2|48
141|6|53
141|9|31
142|10|80
142|3|33
142|5|0
143|11|27
143|1|0
143|2|46
144|11|10
144|12|53
144|1|31
145|11|27
145|5|49
145|9|15
146|12|31
146|5|47
146|9|50
147|1|44
147|8|87
147|9|1
148|10|15
148|7|30
148|9|69
149|11|94
149|2|39
149|4|0
150|11|72
150|2|38
150|6|81
151|10|10
151|7|68
151|8|73
152|12|66
152|2|32
152|8|60
153|4|46
153|8|7
153|9|86
154|5|41
154|5|75
154|9|26
155|11|48
155|12|66
155|5|81
156|11|11
156|12|18
156|2|52
157|10|32
157|11|66
157|12|45
158|1|96
158|4|46
158|5|24
159|4|5
159|4|68
159|8|72
160|11|46
160|11|96
160|1|3
161|10|19
161|5|79
161|9|32
162|12|63
162|12|95
162|2|43
163|10|27
163|8|71
163|9|10
164|11|76
164|8|41
164|8|67
165|2|47
165|4|12
165|9|40
166|1|40
166|3|59
166|6|43
167|1|51
167|2|42
167|4|22
168|1|70
168|8|16
168|9|81
169|2|72
169|3|1
169|7|73
170|10|29
170|2|40
170|7|49
171|12|90
171|2|89
171|8|4
172|12|19
172|7|45
172|9|60
173|10|63
173|12|95
173|6|52
174|4|69
174|6|36
174|8|37
175|10|83
175|5|58
175|6|80
176|10|90
176|11|11
176|4|45
177|11|85
177|1|7
177|7|72
178|11|61
178|4|80
178|9|85
179|1|60
179|4|35
179|4|68
180|12|6
180|12|78
180|8|21
181|12|45
181|2|12
181|6|97
182|2|64
182|3|23
182|4|77
183|3|24
183|5|63
183|7|21
184|12|4
184|12|99
184|7|28
185|11|57
185|7|40
185|8|24
186|12|87
186|6|20
186|8|49
187|10|4
187|12|30
187|9|91
188|10|90
188|1|9
188|9|19
189|4|61
189|5|17
189|5|30
190|12|85
190|7|0
190|9|26
191|3|24
191|7|51
191|8|3
192|5|12
192|5|41
192|6|20
193|1|41
193|3|84
193|7|68
194|10|58
194|11|53
194|12|30
195|11|55
195|12|81
195|2|62
196|11|37
196|2|3
196|9|60
197|2|58
197|2|62
197|2|92
198|11|1
198|11|28
198|3|84
199|5|48
199|5|56
199|9|45
200|12|57
200|5|44
200|8|15
201|10|55
201|1|29
201|9|78
202|3|98
202|6|60
202|8|3
203|1|64
203|2|53
203|5|41
204|1|5
204|1|60
204|8|56
205|3|18
205|4|19
205|7|88
206|3|39
206|4|28
206|4|64
207|2|42
207|4|38
207|5|86
208|2|98
208|3|6
208|5|65
209|10|20
209|12|57
209|6|62
210|10|67
210|11|77
210|5|63
211|1|26
211|5|1
211|7|99
212|12|97
212|1|35
212|4|81
213|12|39
213|2|38
213|5|49
214|1|74
214|8|14
214|8|88
215|11|70
215|6|12
215|9|25
216|10|51
216|4|83
216|8|55
217|1|52
217|7|78
217|8|69
218|6|44
218|7|75
218|8|73
219|1|51
219|5|88
219|8|41
220|10|49
220|12|14
220|9|18
221|10|26
221|12|15
221|12|45
222|11|28
222|12|17
222|6|36
223|2|45
223|7|16
223|7|66
224|2|42
224|2|50
224|7|45
225|12|62
225|4|41
225|8|2
226|2|38
226|3|11
226|5|3
227|3|92
227|4|47
227|5|36
228|12|26
228|1|23
