1|9|5|1
2|16|9|22
3|6|17|86
4|14|18|14
5|17|9|56
6|7|12|79
7|15|3|28
8|2|13|5
9|7|8|53
10|7|4|42
11|18|4|49
12|14|12|36
13|3|17|78
14|6|2|33
15|14|10|28
16|18|16|0
17|7|3|39
18|19|16|10
19|20|2|14
20|11|1|24
21|16|18|7
22|6|3|96
23|16|5|67
24|2|3|62
25|9|8|26
26|12|17|63
27|18|3|100
28|6|13|66
29|18|13|0
30|17|15|73
31|12|10|31
32|10|7|11
33|11|2|0
34|20|15|18
35|11|3|79
36|20|14|3
37|8|11|38
38|10|8|9
39|7|5|57
40|6|2|67
41|17|13|14
42|6|14|47
43|17|16|69
44|12|15|21
45|2|6|39
46|6|17|14
47|19|16|83
48|6|5|13
49|13|11|85
50|17|9|43
51|14|5|12
52|1|10|33
53|15|6|33
54|10|18|45
55|11|19|65
56|3|16|51
57|13|14|32
58|1|19|7
59|8|4|76
60|20|12|70
61|5|5|28
62|14|6|50
63|16|12|10
64|1|1|45
65|13|3|72
66|1|18|69
67|14|10|72
68|13|2|87
69|5|9|88
70|11|1|32
71|13|17|53
72|11|11|31
73|19|6|47
74|13|19|35
75|15|3|17
76|8|3|64
77|16|8|57
78|9|1|11
79|5|17|6
80|4|7|61
81|14|11|16
82|1|13|17
83|4|12|97
84|7|16|87
85|13|10|66
86|2|9|100
87|8|4|37
88|3|5|45
89|11|1|64
90|8|5|1
91|16|10|27
92|13|10|70
93|20|14|10
94|5|12|94
95|7|4|30
96|16|18|94
97|7|5|16
98|5|20|72
99|16|10|46
100|14|9|92
101|11|17|74
102|17|9|13
103|8|9|73
104|10|13|100
105|19|11|28
106|10|6|43
107|17|12|7
108|11|9|9
109|10|16|94
110|1|9|68
111|16|11|91
112|20|8|45
113|6|7|82
114|17|9|30
115|19|19|77
116|9|8|19
117|3|4|93
118|14|7|31
119|4|8|48
120|8|8|39
121|8|15|7
122|16|6|45
123|4|12|88
124|1|20|80
125|1|19|47
126|12|7|85
127|1|1|21
128|13|15|38
129|13|10|74
130|20|17|74
131|15|16|62
132|13|3|79
133|18|7|4
134|2|7|44
135|5|19|96
136|7|11|88
137|17|3|63
138|2|7|62
139|13|11|94
140|3|10|84
141|20|16|0
142|11|1|100
143|7|10|60
144|7|3|97
145|6|8|6
146|15|6|31
147|10|2|91
148|17|15|77
149|19|19|53
150|14|1|0
151|13|12|58
152|12|2|32
153|2|1|35
154|9|7|19
155|7|12|66
156|11|18|20
157|17|7|33
158|17|15|27
159|15|13|71
160|3|6|73
161|12|11|71
162|8|2|28
163|5|15|89
164|11|16|23
165|19|2|76
166|7|4|7
167|20|12|72
168|18|20|31
169|19|14|49
170|3|8|49
171|7|19|16
172|14|18|51
173|3|14|51
174|20|4|10
175|7|15|59
176|5|13|2
177|12|4|38
178|5|1|56
179|13|12|99
180|5|14|52
181|14|12|83
182|6|5|15
183|19|8|14
184|18|19|16
185|13|6|72
186|12|2|81
187|3|6|29
188|16|10|16
189|9|14|3
190|14|18|94
191|19|4|93
192|13|9|4
193|5|7|90
194|11|16|69
195|12|20|32
196|7|12|55
197|6|14|43
198|8|1|34
199|10|9|95
200|16|15|3
201|14|5|11
202|4|17|0
203|10|2|21
204|15|4|58
205|18|15|19
206|7|13|32
207|1|10|32
208|20|17|24
209|8|6|96
210|2|1|80
211|14|7|61
212|8|2|89
213|11|11|10
214|11|17|41
215|7|14|29
216|3|12|46
217|9|12|72
218|1|3|1
219|13|11|17
220|17|4|24
221|4|17|81
222|6|5|13
223|17|7|93
224|9|17|7
225|16|4|93
226|9|6|14
227|14|6|93
228|20|6|37
229|2|10|48
230|2|7|86
231|2|2|55
232|12|19|32
233|11|16|18
234|12|4|68
235|9|12|38
236|11|20|48
237|5|6|30
238|3|5|15
239|3|7|96
240|5|8|31
241|2|1|36
242|4|12|3
243|14|14|22
244|10|5|69
245|15|5|49
246|2|7|25
247|19|12|77
248|9|6|75
249|16|8|52
250|13|4|26
251|16|17|21
252|12|13|50
253|15|6|59
254|4|8|6
255|9|2|33
256|5|15|64
257|13|13|13
258|13|13|74
259|10|9|48
260|5|13|84
261|7|9|67
262|9|12|17
263|6|6|33
264|4|2|67
265|10|10|18
266|8|7|60
267|5|19|71
268|4|3|16
269|17|5|43
270|20|9|12
271|19|16|90
272|14|16|77
273|9|2|42
274|13|17|9
275|13|7|80
276|5|6|34
277|4|2|65
278|16|6|81
279|12|14|91
280|8|13|12
281|16|3|37
282|5|16|19
283|5|4|42
284|2|17|64
285|1|1|23
286|13|17|52
287|19|1|49
288|15|16|93
289|13|19|23
290|8|6|55
291|19|1|73
292|17|5|7
293|2|1|44
294|9|15|14
295|4|7|86
296|17|19|8
297|7|17|10
298|7|3|95
299|4|7|77
300|14|14|32
301|17|4|41
302|14|12|24
303|14|14|60
304|2|14|22
305|6|17|88
306|2|5|35
307|15|11|65
308|19|10|7
309|19|5|77
310|8|19|98
311|3|7|13
312|10|20|29
313|1|5|63
314|5|7|90
315|15|12|74
316|19|6|3
317|1|20|64
318|3|18|71
319|7|8|16
320|10|16|55
321|6|18|76
322|5|7|84
323|8|19|19
324|4|16|94
325|13|10|87
326|10|9|83
327|11|1|57
328|7|16|53
329|11|2|100
330|12|11|38
331|3|8|69
332|20|13|31
333|16|12|83
334|9|16|16
335|7|20|21
336|17|10|16
337|4|12|36
338|10|18|46
339|6|1|19
340|9|4|31
341|7|7|81
342|2|6|46
343|7|14|22
344|10|2|6
345|9|8|20
346|9|17|2
347|9|12|90
348|9|14|80
349|17|19|42
350|18|7|93
351|9|13|19
352|20|6|98
353|15|4|76
354|2|13|7
355|15|13|85
356|16|1|95
357|10|9|86
358|4|10|47
359|19|6|99
360|14|15|72
361|4|3|38
362|1|15|32
363|7|9|85
364|6|10|44
365|18|5|61
366|9|12|21
367|9|14|42
368|20|9|92
369|4|7|49
370|18|12|33
371|18|15|41
372|14|7|54
373|15|13|50
374|19|10|84
375|7|7|29
376|20|8|73
377|2|16|15
378|16|15|13
379|7|18|46
380|7|15|88
381|9|4|98
382|17|17|29
383|8|3|44
384|11|13|53
385|3|19|94
386|12|19|52
387|16|12|89
388|1|7|89
389|14|5|65
390|5|11|15
391|7|11|78
392|15|7|23
393|10|6|16
394|18|8|41
395|7|11|8
396|2|14|78
397|17|9|37
398|14|1|62
399|18|6|42
400|10|10|60
401|17|8|48
402|18|14|80
403|8|4|44
404|19|13|21
405|3|19|97
406|17|12|99
407|9|8|33
408|16|14|14
409|9|11|22
410|6|12|35
411|5|8|40
412|14|18|35
413|13|17|81
414|6|15|55
415|19|17|43
416|13|5|38
417|1|13|94
418|8|20|97
419|16|8|69
420|8|13|75
421|2|17|98
422|6|2|47
423|12|7|46
424|5|12|78
425|10|2|84
426|13|15|70
427|12|7|82
428|18|14|54
429|9|1|16
430|10|1|75
431|14|14|24
432|6|19|77
433|7|3|13
434|4|7|44
435|8|17|89
436|20|1|78
437|4|12|9
438|5|1|51
439|6|9|14
440|14|10|91
441|14|4|81
442|3|1|92
443|6|20|91
444|14|15|24
445|6|2|14
446|12|1|36
447|3|17|94
448|1|13|14
449|4|18|59
450|7|11|31
451|3|5|37
452|11|19|74
453|18|4|89
454|7|10|94
455|15|7|65
456|18|18|20
457|2|1|28
458|18|1|70
459|6|4|67
460|2|2|100
461|20|4|10
462|13|15|57
463|7|12|81
464|19|11|30
465|6|5|15
466|7|2|90
467|20|4|66
468|9|13|86
469|10|10|33
470|1|3|56
471|3|3|9
472|8|15|9
473|4|13|80
474|4|12|43
475|4|9|57
476|11|7|69
477|16|6|48
478|20|6|21
479|17|8|1
480|8|8|15
481|1|10|59
482|18|18|1
483|8|13|52
484|2|16|64
485|18|12|64
486|18|2|17
487|12|17|76
488|8|9|69
489|9|17|31
490|18|4|96
491|10|17|97
492|16|14|76
493|9|13|56
494|14|7|87
495|10|4|62
496|6|14|64
497|9|5|16
498|2|4|17
499|8|4|86
500|13|2|88
