1|38|33|64|89
2|37|33|48|66
3|1|6|20|20
4|6|96|62|79
5|95|56|95|34
6|85|18|49|56
7|85|36|67|5
8|47|38|16|14
9|6|50|3|16
10|18|65|82|41
11|11|40|27|96
12|10|97|40|24
13|98|38|58|26
14|59|31|82|60
15|98|9|31|22
16|92|10|36|36
17|96|98|18|45
18|37|20|86|4
19|69|77|66|99
20|94|34|89|38
21|85|18|31|15
22|26|11|41|20
23|26|0|8|59
24|42|77|61|13
25|2|32|24|72
26|98|1|43|47
27|79|60|45|22
28|32|84|26|21
29|8|18|36|31
30|69|46|51|63
31|45|82|88|34
32|71|38|13|51
33|43|55|90|5
34|74|92|52|33
35|86|11|55|21
36|81|72|8|7
37|33|64|4|6
38|61|4|35|35
39|18|10|69|81
40|80|45|99|30
41|26|0|1|65
42|43|66|98|58
43|91|70|45|79
44|52|50|86|35
45|25|8|41|83
46|75|11|84|56
47|39|68|2|0
48|32|95|97|53
49|24|45|84|72
50|63|29|97|34
51|35|60|12|96
52|6|0|98|56
53|2|94|38|29
54|73|72|51|44
55|23|66|10|6
56|86|2|25|40
57|81|83|12|88
58|24|36|21|52
59|80|67|14|42
60|60|94|99|15
61|89|32|10|96
62|39|17|40|30
63|18|32|2|0
64|97|15|40|94
65|59|24|81|91
66|27|66|8|42
67|12|41|84|65
68|15|77|46|49
69|5|53|44|8
70|87|28|38|98
71|28|42|98|56
72|27|76|15|3
73|73|94|60|16
74|15|64|24|32
75|40|72|63|90
76|52|32|4|74
77|12|61|48|83
78|92|28|80|98
79|20|53|19|93
80|92|88|62|37
81|43|58|19|26
82|89|98|24|11
83|79|71|68|6
84|74|13|46|26
85|11|35|8|85
86|84|89|48|2
87|75|38|95|80
88|1|76|83|64
89|45|92|57|65
90|79|28|42|62
91|47|76|68|96
92|51|31|21|67
93|23|92|51|84
94|54|31|87|15
95|88|58|95|34
96|69|7|99|79
97|72|16|43|91
98|83|55|52|35
99|4|80|30|41
100|20|15|8|5
101|7|2|89|31
102|34|73|46|57
103|46|98|58|24
104|77|73|2|95
105|88|95|51|44
106|18|81|46|91
107|90|90|99|88
108|85|56|59|40
109|20|38|71|89
110|70|74|45|9
111|70|55|33|38
112|22|38|99|33
113|86|12|44|77
114|8|75|68|5
115|31|5|93|58
116|5|47|98|1
117|54|47|90|85
118|45|70|94|6
119|66|22|10|61
120|80|22|94|41
121|73|82|85|6
122|94|91|11|91
123|88|2|14|88
124|73|61|55|17
125|88|64|1|30
126|28|44|36|82
127|43|77|8|14
128|4|75|22|43
129|11|79|15|65
130|30|48|55|7
131|98|46|61|50
132|19|7|67|25
133|38|59|55|4
134|72|21|87|83
135|67|90|63|22
136|55|22|31|35
137|99|9|66|14
138|49|21|88|69
139|37|77|18|33
140|85|54|58|22
141|98|67|27|13
142|56|49|62|37
143|85|99|25|70
144|67|43|71|66
145|37|21|47|40
146|89|24|8|43
147|2|46|76|11
148|67|93|100|95
149|9|16|74|14
150|42|40|17|79
151|44|25|48|67
152|15|83|100|66
153|42|57|6|42
154|15|80|51|27
155|4|56|4|16
156|28|91|10|72
157|24|82|52|35
158|90|75|80|43
159|82|91|9|9
160|42|95|75|98
161|11|32|39|100
162|56|6|93|1
163|42|64|17|75
164|86|96|12|64
165|99|59|65|62
166|28|94|71|10
167|21|64|19|14
168|25|84|11|7
169|76|20|73|68
170|14|49|69|54
171|74|15|95|30
172|18|21|94|23
173|71|35|51|68
174|8|33|78|73
175|18|24|87|20
176|6|2|28|29
177|43|90|97|53
178|69|24|73|95
179|60|38|24|62
180|82|9|85|75
181|30|21|42|44
182|49|78|16|21
183|75|53|42|4
184|20|75|33|14
185|22|2|33|69
186|31|35|29|9
187|81|37|71|77
188|38|46|51|13
189|44|21|23|10
190|92|22|31|61
191|55|1|66|43
192|99|39|23|78
193|32|75|46|20
194|99|83|96|67
195|93|27|9|99
196|12|1|78|75
197|9|92|85|99
198|69|66|59|16
199|18|4|25|97
200|52|78|74|50
201|4|23|36|100
202|25|86|32|88
203|32|75|86|17
204|82|22|92|87
205|47|99|85|38
206|48|90|20|46
207|20|9|8|90
208|69|55|5|63
209|70|78|28|60
210|48|32|47|3
211|79|65|87|68
212|23|3|54|59
213|97|60|63|79
214|33|17|91|15
215|59|61|5|52
216|31|99|14|14
217|61|18|74|91
218|93|51|95|0
219|2|7|68|80
220|48|91|38|45
221|61|81|23|8
222|83|43|23|43
223|76|12|61|60
224|28|51|74|22
225|91|56|13|16
226|25|71|16|51
227|79|19|30|79
228|9|78|23|32
229|2|40|6|51
230|11|70|60|73
231|77|0|32|28
232|33|96|16|9
233|16|32|25|18
234|60|39|35|22
235|4|77|67|30
236|56|39|28|100
237|82|32|50|62
238|72|66|34|87
239|66|40|14|22
240|18|80|31|57
241|38|0|75|27
242|41|19|15|55
243|87|59|51|72
244|56|45|71|6
245|84|71|35|42
246|91|93|28|23
247|78|63|45|73
248|85|60|30|98
249|35|17|91|26
250|73|63|47|53
251|74|45|24|58
252|13|94|31|56
253|90|50|99|75
254|6|23|98|2
255|94|96|41|40
256|79|28|3|80
257|8|51|6|55
258|78|6|7|53
259|17|22|10|94
260|93|44|16|6
261|12|37|47|74
262|15|46|42|7
263|23|84|13|36
264|66|87|82|28
265|95|33|83|41
266|64|56|60|91
267|56|26|51|47
268|69|24|19|17
269|77|36|57|53
270|64|28|61|63
271|71|79|65|67
272|27|60|95|32
273|42|25|39|7
274|12|17|64|87
275|24|58|100|46
276|43|39|63|27
277|31|91|81|94
278|78|36|22|98
279|12|39|64|36
280|53|43|68|33
281|14|3|6|67
282|91|51|20|75
283|59|73|20|98
284|60|55|25|88
285|28|80|47|86
286|55|42|83|58
287|96|48|95|21
288|40|69|20|72
289|7|92|4|74
290|10|7|48|13
291|61|32|10|13
292|63|69|0|86
293|71|9|71|84
294|41|68|42|72
295|44|1|93|69
296|98|92|6|99
297|90|31|72|68
298|48|90|47|44
299|16|24|57|72
300|95|52|57|31
301|15|0|14|86
302|51|96|23|45
303|96|63|81|55
304|75|92|53|33
305|92|33|68|32
306|79|24|76|30
307|53|61|1|63
308|61|65|94|59
309|40|94|11|32
310|52|13|44|54
311|2|34|75|10
312|77|54|44|7
313|71|94|39|27
314|4|91|58|63
315|64|90|25|2
316|9|15|27|69
317|70|75|68|88
318|54|99|42|54
319|22|54|31|78
320|51|24|85|61
321|11|32|54|43
322|83|33|72|50
323|17|45|18|53
324|41|17|89|73
325|86|81|60|88
326|70|78|42|1
327|48|12|45|94
328|15|73|54|65
329|82|94|74|90
330|8|18|40|55
331|48|2|74|90
332|20|54|28|87
333|51|72|40|50
334|19|31|17|39
335|1|60|32|100
336|40|23|30|78
337|58|60|68|77
338|51|48|98|91
339|28|62|46|1
340|61|68|54|50
341|52|99|100|50
342|7|52|89|28
343|61|81|95|4
344|34|20|82|63
345|69|39|6|43
346|53|12|0|54
347|85|75|21|40
348|23|14|90|48
349|62|97|98|8
350|68|40|3|84
351|13|80|88|76
352|53|93|38|15
353|25|85|58|74
354|59|60|27|54
355|77|80|94|57
356|46|93|4|21
357|37|5|97|42
358|10|46|93|23
359|44|13|65|16
360|98|42|31|33
361|34|79|6|26
362|97|8|80|16
363|7|28|73|0
364|7|73|21|59
365|76|22|68|62
366|53|36|51|11
367|46|97|28|20
368|13|50|53|64
369|16|31|90|61
370|54|38|77|70
371|36|43|70|97
372|57|93|21|36
373|44|32|98|90
