1|10|2|0|1|1
1|12|0|1|0|1
1|13|0|1|0|0
2|10|1|1|1|1
2|14|2|0|0|1
2|18|0|0|0|1
3|13|0|1|1|0
3|14|2|1|0|0
3|22|0|1|0|0
4|19|0|1|1|1
4|24|1|0|0|0
4|8|1|1|0|1
5|11|1|0|1|0
5|20|1|1|0|0
5|24|1|1|1|1
6|19|2|0|1|1
6|20|2|1|0|1
6|24|1|0|0|1
7|17|1|1|0|1
7|19|2|1|0|1
7|24|2|1|1|1
8|12|2|1|0|0
8|23|0|1|0|0
8|8|1|1|0|0
9|16|2|1|1|1
9|24|1|1|0|1
9|8|0|0|0|0
10|11|1|1|0|1
10|14|2|0|1|0
10|15|2|0|1|0
11|15|0|1|1|1
11|16|2|0|1|0
11|9|1|0|0|1
12|14|1|1|0|0
12|18|1|1|0|1
12|24|0|1|1|1
13|22|2|0|0|1
13|23|2|1|1|1
13|24|1|0|1|1
14|18|0|0|0|1
14|22|0|0|0|0
14|9|0|0|0|0
15|12|0|1|1|0
15|8|0|0|0|0
15|9|1|1|1|1
16|15|2|0|0|0
16|19|1|0|0|0
16|24|1|0|1|0
17|14|1|0|1|1
17|23|0|1|1|0
17|23|1|1|0|0
18|10|2|1|1|1
18|14|2|1|0|0
18|23|0|0|0|1
19|15|0|1|0|0
19|17|2|0|1|0
19|9|1|0|0|0
20|22|0|0|1|1
20|22|0|1|1|0
20|24|2|0|0|0
21|22|0|1|0|1
21|23|1|0|1|0
21|24|0|0|1|1
22|12|1|0|1|1
22|16|1|1|0|0
22|17|1|1|0|1
23|10|1|1|1|0
23|20|1|0|0|0
23|21|1|1|1|0
24|11|0|0|0|1
24|11|2|1|1|0
24|17|2|0|1|1
25|11|2|1|1|0
25|23|1|1|0|1
25|8|2|1|1|0
26|10|1|1|1|1
26|18|0|1|1|0
26|8|1|1|1|1
27|13|1|1|1|0
27|16|2|1|0|1
27|19|2|1|0|1
28|20|0|0|1|0
28|21|0|0|1|1
28|24|2|1|0|0
29|20|2|1|0|0
29|21|2|1|0|1
29|9|1|0|1|1
30|14|2|1|1|1
30|15|1|1|1|1
30|16|0|1|1|1
31|15|2|0|1|1
31|18|0|0|1|1
31|20|0|1|1|1
32|11|1|1|1|1
32|12|2|1|0|1
32|8|1|0|1|0
33|11|2|0|0|0
33|15|2|0|1|0
33|20|2|0|0|1
34|14|0|0|0|0
34|21|1|1|0|1
34|24|2|1|1|0
35|10|0|1|1|0
35|15|0|0|0|1
35|23|2|1|0|1
36|10|1|1|1|1
36|17|2|0|1|1
36|24|2|0|0|0
37|13|0|1|0|1
37|13|2|0|1|1
37|8|1|0|1|0
38|13|2|0|0|1
38|16|2|1|1|0
38|21|1|1|1|1
39|16|2|1|0|0
39|18|1|1|1|1
39|8|2|1|1|1
40|23|2|1|0|0
40|24|0|1|1|1
40|8|1|0|0|1
41|22|0|0|1|1
41|23|0|1|1|1
41|24|0|0|0|0
42|10|0|0|1|0
42|20|0|0|0|1
42|22|2|0|0|1
43|15|0|0|1|1
43|20|2|0|0|1
43|8|2|0|0|0
44|10|1|1|0|1
44|16|2|0|1|0
44|16|2|1|0|0
45|11|0|0|1|0
45|19|1|0|1|1
45|8|0|1|1|0
46|22|1|0|1|1
