1|60|75|49|64
2|11|73|54|22
3|78|38|8|99
4|65|47|94|99
5|53|33|4|33
6|25|19|66|46
7|22|88|83|61
8|19|49|26|98
9|61|85|28|3
10|49|54|25|41
11|21|83|5|67
12|35|54|65|12
13|8|19|45|72
14|72|40|18|79
15|61|16|5|72
16|23|81|35|97
17|30|8|66|50
18|56|23|57|4
19|10|11|71|96
20|61|93|7|48
21|78|28|86|54
22|80|42|100|10
23|87|5|48|34
24|72|6|97|74
25|95|51|91|22
26|70|5|26|41
27|26|4|36|35
28|94|62|83|35
29|37|7|89|89
30|60|22|65|75
31|22|32|75|61
32|37|34|34|40
33|60|59|63|84
34|76|10|24|13
35|17|28|14|50
36|89|58|51|97
37|61|5|85|3
38|96|73|45|18
39|62|55|79|22
40|36|49|63|21
41|17|27|4|74
42|73|66|53|98
43|34|85|13|58
44|88|9|54|96
45|49|86|66|29
46|59|36|47|47
47|41|89|36|85
48|81|26|6|5
49|95|12|45|1
50|96|61|100|95
51|31|9|19|27
52|53|84|90|12
53|58|0|41|64
54|70|96|77|59
55|65|13|44|14
56|72|85|20|32
57|37|89|34|66
58|81|29|26|26
59|16|55|19|54
60|64|73|32|62
61|66|69|92|60
62|23|24|86|71
63|16|47|86|56
64|91|66|89|71
65|57|66|36|31
66|34|13|23|65
67|85|76|86|58
68|93|72|86|81
69|1|48|6|49
70|88|51|20|57
71|77|64|12|31
72|69|79|2|79
73|21|57|10|75
74|41|83|40|7
75|59|45|65|94
76|52|53|74|98
77|76|23|13|37
78|34|33|60|24
79|44|70|56|13
80|37|66|92|27
81|26|97|1|62
82|65|3|69|9
83|61|56|2|6
84|16|50|70|10
85|97|78|47|60
86|22|58|50|18
87|95|15|31|17
88|26|11|44|91
89|51|14|52|24
90|94|8|34|85
91|24|58|57|36
92|7|44|12|67
93|68|71|93|57
94|22|31|76|10
95|12|41|28|9
96|97|91|100|19
97|21|21|43|70
98|42|70|20|56
99|4|96|58|58
100|16|65|91|44
101|85|17|68|94
102|87|24|70|4
103|44|17|81|44
104|76|68|63|86
105|8|19|55|33
106|74|1|55|28
107|16|82|52|53
108|71|52|63|43
109|92|4|2|47
110|33|18|18|21
111|24|47|31|5
112|51|57|57|74
113|94|81|74|46
114|20|17|40|70
115|40|18|22|55
116|94|34|98|89
117|83|45|36|87
118|64|78|74|74
119|73|15|45|28
120|33|77|69|96
121|6|40|41|66
122|56|46|35|9
123|33|29|65|72
124|85|33|60|21
125|35|19|8|99
126|22|71|72|66
127|67|38|95|16
128|38|68|78|64
129|98|59|29|73
130|39|92|83|72
131|17|49|9|26
132|61|69|48|35
133|90|99|33|80
134|94|87|45|90
135|18|19|6|4
136|52|70|68|4
137|69|85|44|1
138|60|17|40|79
139|58|22|4|80
140|88|26|82|49
141|50|77|95|78
142|87|20|67|72
143|85|27|42|11
144|98|22|83|58
145|11|5|60|30
146|11|0|8|91
147|79|24|70|66
148|2|23|81|38
149|44|17|15|84
150|96|83|21|57
151|97|95|69|10
152|56|27|34|44
153|45|85|74|95
154|40|49|51|40
155|36|49|72|92
156|48|95|96|2
157|15|31|86|38
158|17|25|62|46
159|35|10|22|76
160|47|12|19|56
161|73|28|16|41
162|5|16|47|1
163|2|4|60|90
164|14|47|92|61
165|64|70|66|91
166|66|68|2|86
167|73|95|61|69
168|54|84|91|28
169|69|58|70|79
170|32|82|81|91
171|36|77|81|36
172|70|88|64|26
173|31|39|16|31
174|15|68|16|10
175|55|15|79|21
176|65|58|15|61
177|63|55|40|45
178|77|2|35|68
179|40|87|70|87
180|60|87|13|1
181|89|58|99|49
182|92|51|59|55
183|2|3|42|14
184|87|84|41|78
185|17|47|22|8
186|39|88|42|59
187|11|79|46|58
188|7|85|25|73
189|34|65|88|0
190|45|16|22|62
191|40|47|42|21
192|23|2|99|63
193|98|25|37|30
194|76|29|55|15
195|55|86|74|35
196|33|27|74|46
197|62|73|12|26
198|14|70|54|91
199|14|17|11|52
200|56|45|81|8
201|14|72|38|7
202|43|10|89|88
203|45|38|89|52
204|82|63|64|15
205|56|14|7|65
206|4|36|55|41
207|96|11|93|1
208|29|85|10|39
209|66|35|12|88
210|56|10|75|34
211|5|86|52|56
212|50|82|37|48
213|41|39|12|67
214|80|47|74|61
215|51|35|62|76
216|75|1|14|97
217|85|57|84|93
218|73|5|93|21
219|57|47|43|11
220|24|13|59|16
221|6|32|49|61
222|85|70|21|38
223|82|47|13|95
224|61|89|91|73
225|55|7|31|78
226|55|5|100|83
227|47|61|94|60
228|95|43|76|11
229|67|96|72|28
230|58|0|32|1
231|23|7|62|95
232|89|81|33|90
233|28|72|67|88
234|43|76|71|55
235|45|96|14|63
236|92|23|40|5
237|46|82|33|93
238|90|11|60|78
239|18|57|38|46
240|39|42|35|65
241|5|3|52|21
242|80|87|76|75
243|21|70|3|1
244|97|75|7|91
245|31|53|49|25
246|62|67|70|46
247|53|20|93|3
248|19|45|34|12
249|56|93|100|97
250|32|26|37|60
251|10|11|27|76
252|28|79|32|73
253|48|11|64|11
254|8|44|57|18
255|10|68|88|85
256|11|65|97|4
257|97|84|67|46
258|36|82|5|1
259|84|65|43|96
260|92|8|68|6
261|16|66|17|76
262|32|54|94|71
263|80|91|55|99
264|7|70|70|7
265|52|25|53|83
266|18|44|84|85
267|86|56|80|23
268|50|54|30|88
269|1|92|63|42
270|39|100|12|10
271|49|61|8|72
272|90|98|45|95
273|21|6|77|20
274|85|91|72|12
275|75|61|36|85
276|18|10|72|42
277|86|84|50|66
278|93|37|76|94
279|75|87|65|77
280|30|55|71|75
281|64|26|95|62
282|29|40|41|59
283|94|53|9|47
284|24|77|89|86
285|77|75|51|39
286|15|99|32|93
287|59|92|69|3
288|67|5|78|12
289|48|9|41|60
290|85|6|85|20
291|72|70|67|99
292|28|68|50|56
293|33|95|95|91
294|47|25|49|2
295|64|68|5|29
296|5|23|42|42
297|76|42|68|58
298|9|45|78|20
299|84|29|18|87
300|55|23|42|56
301|86|77|12|96
302|44|35|64|20
303|31|36|49|32
304|67|84|40|72
305|89|46|29|1
306|39|25|21|4
307|13|6|57|46
308|3|79|68|75
309|23|69|36|98
310|45|66|84|16
311|94|33|15|87
312|92|11|25|62
