1|15|2|1|1|0
1|16|2|0|0|1
1|16|2|1|1|0
1|17|1|0|0|1
1|18|0|0|1|0
2|10|0|0|0|0
2|11|0|1|0|0
2|13|1|1|0|0
2|15|1|1|1|1
2|18|1|0|0|1
3|10|0|0|0|1
3|17|2|1|1|1
3|22|2|1|0|1
3|24|1|0|1|1
3|8|0|0|1|1
4|13|0|0|0|1
4|15|0|0|0|0
4|20|0|0|1|1
4|22|0|0|1|0
4|23|1|0|1|1
5|11|0|0|1|0
5|12|0|1|0|0
5|13|0|0|1|1
5|16|0|1|1|1
5|16|1|0|1|1
6|17|2|1|1|0
6|18|0|0|0|1
6|8|1|0|0|0
6|9|1|0|1|0
6|9|2|0|1|1
7|12|0|0|1|0
7|12|1|1|1|1
7|12|2|0|1|0
7|8|1|1|0|0
7|8|2|0|1|0
8|11|0|0|0|0
8|13|2|0|1|1
8|17|2|1|1|1
8|23|2|0|0|0
8|24|1|0|1|1
9|10|0|0|1|1
9|12|1|0|1|0
9|14|2|1|1|0
9|21|0|1|0|0
9|22|0|1|0|1
10|13|2|1|0|0
10|15|2|0|0|0
10|17|2|0|0|0
10|24|0|0|1|0
10|9|0|0|0|0
11|13|0|0|0|0
11|13|0|1|1|1
11|14|1|1|1|0
11|22|2|1|0|0
11|9|0|1|1|0
12|15|2|0|0|0
12|23|0|0|0|1
12|24|0|0|0|1
12|24|1|0|1|1
12|24|2|1|0|1
13|11|1|1|0|0
13|13|1|0|0|1
13|18|0|0|1|1
13|22|2|0|1|1
13|24|1|0|0|0
14|19|2|1|1|1
14|21|1|0|1|0
14|23|0|0|0|1
14|23|0|1|0|0
14|8|2|0|0|0
15|13|1|1|1|0
15|14|1|0|0|0
15|18|0|0|1|0
15|21|2|0|0|1
15|8|0|1|1|1
16|10|1|0|1|0
16|12|0|0|1|0
16|12|1|1|1|1
16|17|0|0|1|0
16|19|1|0|0|1
17|10|1|1|1|0
17|17|1|1|1|1
17|17|2|1|0|1
17|19|1|0|1|0
17|23|0|0|0|1
18|14|0|1|0|1
18|14|1|1|1|0
18|15|0|1|1|0
18|16|2|0|0|0
18|20|0|0|0|1
19|12|1|1|1|1
19|17|1|0|0|1
19|17|2|0|0|1
19|21|2|0|1|1
19|24|2|0|1|0
20|14|1|0|1|1
20|14|2|0|0|1
20|15|2|1|0|0
20|20|0|0|1|0
20|20|2|0|0|1
21|11|0|0|0|0
21|11|0|1|1|1
21|13|2|1|1|1
21|17|0|0|0|1
21|9|0|1|0|0
22|11|0|0|1|0
22|12|1|1|1|0
22|13|2|0|0|0
22|22|1|0|0|1
22|9|1|1|0|1
23|11|2|1|1|0
23|15|0|0|1|1
23|16|0|1|0|0
23|20|2|1|1|0
23|24|2|0|1|1
24|11|1|0|1|1
24|15|0|0|0|0
24|18|0|0|0|1
24|21|1|0|0|0
24|22|2|1|1|0
25|11|1|0|0|0
25|13|0|1|0|1
25|15|2|1|0|1
25|24|1|1|0|0
25|24|2|1|0|1
26|12|0|1|1|0
26|14|0|0|0|0
26|14|1|1|0|1
26|17|1|0|0|0
26|22|0|1|1|1
27|11|0|0|0|1
27|11|1|0|0|0
27|14|1|1|0|0
27|15|0|0|1|1
27|24|2|0|0|1
28|10|1|1|1|1
28|13|2|0|1|0
28|14|0|1|1|0
28|17|0|0|1|1
28|18|0|0|0|0
29|11|1|1|0|1
29|15|1|0|0|1
29|18|1|1|1|0
29|20|0|1|1|1
29|8|1|0|0|0
30|13|1|0|0|1
30|17|1|0|0|0
30|17|1|0|0|1
30|17|2|1|0|0
30|21|1|0|0|1
31|11|1|1|0|1
31|14|1|1|0|0
31|19|2|0|0|1
31|22|1|0|0|0
31|24|0|1|1|1
32|12|2|1|0|0
32|15|2|1|0|0
32|18|0|0|1|1
32|18|2|0|0|1
32|8|1|1|0|1
33|12|0|0|1|0
33|16|1|1|0|1
33|18|0|1|1|0
33|20|0|0|0|0
33|9|0|1|0|0
34|13|2|1|0|0
34|15|0|0|1|0
34|16|2|0|1|0
34|19|0|1|1|1
34|19|1|0|0|0
35|15|0|0|0|0
35|15|1|0|0|1
35|15|1|1|0|0
35|17|1|0|0|0
35|21|0|1|1|0
36|11|1|0|1|1
36|12|1|1|1|1
36|16|1|0|1|1
36|21|2|0|1|1
36|9|0|0|1|0
37|13|2|1|1|1
37|16|2|0|1|1
37|18|2|0|1|0
37|20|2|1|1|0
37|21|2|1|0|0
38|11|2|0|1|0
38|12|2|0|0|0
38|14|1|0|0|1
38|17|2|0|0|1
38|22|2|0|0|0
39|11|1|0|1|1
39|15|1|0|0|0
39|20|2|0|0|1
39|21|1|1|1|1
39|8|2|0|0|1
40|10|0|0|0|1
40|10|2|1|1|1
40|17|0|0|1|1
40|18|2|1|0|1
40|19|2|0|0|0
41|12|2|0|1|1
41|17|0|0|1|1
41|19|0|1|1|1
41|20|0|1|1|1
41|24|2|0|1|0
42|11|2|0|1|1
42|21|0|1|1|1
42|22|2|1|0|1
42|24|1|1|1|0
42|8|1|0|0|1
43|19|1|1|1|1
43|22|0|1|1|1
43|22|1|0|0|0
43|23|2|0|1|0
43|24|2|1|0|1
44|10|2|0|0|1
44|15|0|1|0|0
44|19|2|0|1|0
44|8|2|0|0|1
44|9|2|1|1|0
45|10|0|1|1|1
45|14|1|0|0|1
45|18|2|1|1|0
45|23|2|1|1|0
45|9|0|0|0|0
46|12|0|0|0|1
46|15|1|1|0|1
46|15|2|0|0|1
46|16|0|0|0|0
46|24|1|1|0|0
47|13|2|0|1|1
47|23|0|0|0|1
47|24|0|0|0|0
47|8|1|0|0|0
47|8|2|1|0|0
48|10|0|0|0|1
48|10|0|0|1|0
48|15|1|1|0|0
48|16|2|1|0|1
48|20|0|1|1|0
49|11|1|0|0|0
49|20|1|1|1|1
49|23|2|1|1|1
49|24|1|1|0|1
49|8|0|1|1|0
