1|12|93|60|28
2|66|24|6|77
3|94|32|66|70
4|95|18|63|91
5|94|62|72|90
6|83|66|33|40
7|63|92|9|27
8|1|24|51|49
9|53|40|77|91
10|67|37|68|7
11|83|37|43|55
12|53|1|11|85
13|76|91|74|73
14|33|25|12|24
15|24|95|52|4
16|4|70|54|21
17|58|96|79|34
18|79|23|7|18
19|94|11|39|9
20|28|84|60|51
21|76|33|23|17
22|14|79|42|49
23|66|58|53|36
24|63|62|24|73
25|37|78|73|83
26|65|96|68|92
27|75|57|1|52
28|14|96|3|57
29|94|49|40|100
30|61|63|48|50
31|57|54|52|1
32|46|5|41|77
33|87|52|59|24
34|50|18|16|90
35|43|43|7|56
36|21|27|79|71
37|33|76|36|30
38|46|3|46|7
39|82|81|8|91
40|84|49|67|16
41|97|94|41|89
42|49|11|78|17
43|3|49|39|16
44|14|30|88|31
45|37|92|27|69
46|21|64|76|57
47|75|78|47|42
48|99|56|59|95
49|66|59|83|89
50|37|74|72|61
51|47|77|77|5
52|28|41|2|98
53|71|31|32|26
54|6|38|83|70
55|49|79|12|91
56|1|88|52|45
57|89|42|34|23
58|54|30|84|71
59|3|28|76|10
60|55|25|74|43
61|80|59|69|40
62|65|73|76|72
63|18|99|28|53
64|58|12|98|25
65|12|44|48|7
66|14|83|44|52
67|94|86|29|47
68|45|6|56|1
69|57|85|7|55
70|35|46|93|86
71|48|4|4|94
72|85|75|19|81
73|16|99|54|69
74|94|66|20|55
75|21|84|68|45
76|25|28|12|59
77|21|87|81|87
78|43|72|38|39
79|1|63|99|61
80|30|38|41|75
81|24|83|43|82
82|70|59|2|8
83|21|66|19|29
84|25|22|89|72
85|10|86|58|19
86|15|21|24|1
87|66|82|62|12
88|36|45|88|23
89|24|53|4|56
90|61|0|30|72
91|12|46|67|0
92|13|50|38|99
93|28|6|84|98
94|36|2|65|60
95|99|33|73|3
96|19|18|27|24
97|97|59|80|83
98|54|53|20|79
99|70|14|46|72
100|79|36|36|98
101|11|37|61|69
102|54|36|29|91
103|61|22|95|78
104|29|1|1|49
105|70|30|98|21
106|89|41|67|12
107|2|14|84|79
108|36|66|42|40
109|2|40|76|65
110|25|48|56|11
111|66|94|89|31
112|32|28|46|54
113|91|32|42|24
114|40|91|36|98
115|35|34|76|47
116|8|74|54|9
117|93|2|75|14
118|46|11|25|3
119|23|87|0|82
120|2|34|1|71
121|26|0|95|50
122|94|99|47|70
123|59|91|17|55
124|67|2|65|27
125|4|60|7|31
126|29|41|34|80
127|30|64|27|14
128|74|2|51|2
129|24|4|52|55
130|92|36|92|59
131|12|56|13|60
132|40|52|53|77
133|15|90|7|83
134|77|38|62|4
135|85|18|85|87
136|57|2|89|88
137|39|32|42|56
138|9|21|14|24
139|88|74|51|51
140|59|64|94|19
141|97|61|2|56
142|80|75|27|14
143|22|40|68|35
144|61|29|89|26
145|37|53|48|33
146|85|96|23|36
147|79|50|88|26
148|91|32|45|74
149|79|62|97|88
150|2|0|69|62
151|79|45|63|13
152|94|78|39|53
153|83|93|52|9
154|48|4|46|37
155|78|91|63|59
156|57|97|100|60
157|68|1|14|30
158|80|73|58|85
159|66|78|64|8
160|35|47|62|51
161|90|85|26|38
162|85|87|76|3
163|49|51|62|50
164|55|70|9|33
165|25|30|63|6
166|56|49|58|22
167|59|17|98|11
168|84|47|28|13
169|54|23|52|93
170|9|50|96|62
171|56|88|11|10
172|4|1|9|39
173|27|82|12|15
174|93|95|3|33
175|45|76|10|14
176|26|17|27|97
177|5|50|89|49
178|41|32|11|3
179|17|89|80|57
180|88|21|97|19
181|85|1|34|52
182|63|5|51|67
183|71|49|81|62
184|82|11|58|21
185|85|8|71|92
186|60|45|61|2
187|52|29|25|12
188|86|61|31|20
189|11|3|38|72
190|36|60|39|71
191|57|98|33|12
192|71|48|34|46
