1|14|2
1|15|0
1|24|2
2|12|1
2|18|0
2|19|1
3|13|1
3|18|1
3|23|1
4|15|0
4|16|2
4|20|1
5|13|1
5|15|1
5|18|1
6|15|1
6|18|1
6|22|2
7|10|1
7|11|2
7|19|2
8|15|1
8|18|2
8|20|1
9|11|2
9|12|0
9|17|0
10|12|1
10|17|1
10|18|0
11|10|0
11|20|1
11|21|0
12|10|2
12|14|2
12|8|0
13|11|0
13|18|1
13|9|0
14|13|0
14|15|2
14|22|0
15|17|1
15|18|0
15|20|2
16|16|2
16|24|0
16|8|2
17|13|1
17|18|2
17|23|2
18|12|2
18|13|1
18|8|0
19|11|0
19|18|0
19|9|2
20|10|0
20|19|2
20|23|2
21|12|1
21|18|1
21|21|1
22|14|0
22|15|0
22|20|0
23|14|0
23|21|1
23|24|2
24|17|1
24|20|1
24|24|0
25|13|0
25|18|1
25|22|1
26|18|2
26|20|2
26|8|1
27|10|1
27|8|1
27|8|2
28|11|1
28|13|2
28|14|0
29|17|1
29|21|2
29|22|2
30|11|0
30|11|1
30|13|1
31|10|1
31|19|2
31|24|2
32|12|1
32|16|1
32|23|0
33|19|1
33|20|1
33|22|1
34|19|0
34|20|2
34|24|2
35|19|1
35|19|2
35|24|0
36|16|1
36|24|2
36|9|1
37|13|0
37|24|2
37|8|1
38|11|2
38|18|0
38|21|2
39|16|1
39|18|1
39|22|1
40|18|2
40|21|0
40|24|1
41|11|0
41|14|2
41|23|0
42|12|2
42|19|0
42|22|1
43|11|2
43|18|2
43|19|1
44|15|0
44|19|0
44|9|0
45|11|2
45|13|1
45|23|0
46|10|2
46|20|2
46|9|1
47|22|0
47|8|0
47|9|2
48|12|0
48|15|2
48|18|2
49|13|0
49|21|2
49|23|2
50|10|2
50|23|0
50|9|2
51|12|2
51|21|0
51|9|1
52|16|0
52|22|0
52|8|0
53|19|0
53|19|2
53|21|0
54|18|1
54|22|1
54|9|2
55|12|1
55|18|2
55|24|0
56|12|1
56|14|2
56|23|1
57|21|1
57|23|1
57|24|2
58|16|0
58|19|0
58|24|0
59|15|0
59|20|0
59|20|1
60|11|2
60|16|1
60|24|0
61|11|1
61|16|2
61|19|0
62|13|2
62|19|0
62|20|1
63|13|2
63|16|2
63|9|0
64|17|2
64|20|2
64|8|0
65|15|0
65|21|0
65|24|2
66|10|0
66|20|0
66|23|1
67|10|2
67|17|1
67|18|2
68|13|1
68|14|2
68|17|2
69|10|1
69|18|0
69|23|0
70|12|0
70|24|2
70|9|2
71|10|1
71|13|0
71|24|2
72|12|2
72|14|2
72|16|2
73|10|0
73|16|1
73|9|2
74|10|1
74|19|0
74|22|2
75|20|0
75|20|2
75|9|2
76|11|0
76|18|0
76|24|0
77|18|0
77|19|2
77|24|2
78|16|1
78|18|2
78|9|0
79|14|1
79|16|1
79|23|2
80|11|2
80|16|2
80|23|0
81|15|1
81|20|0
81|22|1
82|17|0
82|20|0
82|9|1
83|12|2
83|14|2
83|19|2
84|18|1
84|20|2
84|8|0
85|17|2
85|22|2
85|24|1
86|10|2
86|18|0
86|8|0
87|12|1
87|15|1
87|23|0
88|13|0
88|18|0
88|20|0
89|10|1
89|15|0
89|21|1
90|22|2
90|24|2
90|9|0
91|14|1
91|9|1
91|9|2
92|10|1
92|14|2
92|17|1
93|12|1
93|16|2
93|23|0
94|18|2
94|21|0
94|8|1
95|10|1
95|16|0
95|23|2
96|12|2
96|21|1
96|23|0
97|14|1
97|14|2
97|23|2
98|12|0
98|13|0
98|14|1
99|10|0
99|11|1
99|23|0
100|10|1
100|13|2
100|21|2
101|14|1
101|24|2
101|9|1
102|12|2
102|15|2
102|21|2
103|19|1
103|22|1
103|23|0
104|16|2
104|21|2
104|8|2
105|15|1
105|22|2
105|9|1
106|17|0
106|20|0
106|24|0
107|13|1
107|18|1
107|23|2
108|14|1
108|17|2
108|23|1
109|13|2
109|18|1
109|20|2
110|10|1
110|14|2
110|19|2
111|11|0
111|18|1
111|19|1
112|12|0
112|13|0
112|19|2
113|12|0
113|20|2
113|21|2
114|14|0
114|20|2
114|22|2
115|16|0
115|18|0
115|19|1
116|15|1
116|21|1
116|21|2
117|13|1
117|18|1
117|19|0
118|12|2
118|16|0
118|24|1
119|12|0
119|19|2
119|24|2
120|10|2
120|12|1
120|15|2
121|12|2
121|14|0
121|22|0
122|11|1
122|17|0
122|8|0
123|13|0
123|24|0
123|8|1
124|11|1
124|17|0
124|19|2
125|16|1
125|19|1
125|8|2
126|10|0
126|11|1
126|12|2
127|14|0
127|19|2
127|22|2
128|12|0
128|16|0
128|20|2
129|11|0
129|21|1
129|23|0
130|13|1
130|22|1
130|9|1
131|11|0
131|11|1
131|15|1
132|10|0
132|16|0
132|24|2
133|17|1
133|23|0
133|8|2
134|17|0
134|20|0
134|24|0
135|16|0
135|21|2
135|8|2
136|18|0
136|22|2
136|8|2
137|16|0
137|18|0
137|18|1
138|10|2
138|20|2
138|22|0
139|13|2
139|17|1
139|20|0
140|13|1
140|14|2
140|24|0
141|10|1
141|11|0
141|8|0
142|11|2
142|15|1
142|21|0
143|15|1
143|16|1
143|22|1
144|13|0
144|24|2
144|9|0
145|10|1
145|17|2
145|8|0
146|14|1
146|18|2
146|22|0
147|14|1
147|21|1
147|8|1
148|15|2
148|20|0
148|23|0
149|11|2
149|9|0
149|9|2
150|11|2
150|23|2
150|24|2
151|18|1
151|22|2
151|23|2
152|10|2
152|15|1
152|16|2
153|10|2
153|12|2
153|14|0
154|13|2
154|23|1
154|24|0
155|12|0
155|15|1
155|20|0
156|12|0
156|23|0
156|8|2
157|13|2
157|20|2
157|24|0
158|11|1
158|13|1
158|14|2
159|12|0
159|23|1
159|24|2
160|14|2
160|20|2
160|8|2
161|18|2
161|23|2
161|9|1
162|17|0
162|17|1
162|9|1
163|16|1
163|17|2
163|24|2
164|11|0
164|12|0
164|22|2
165|10|2
165|11|1
165|15|0
166|15|2
166|18|0
166|22|1
167|10|1
167|23|1
167|23|2
168|17|1
168|23|0
168|9|0
169|11|0
169|13|2
169|22|0
170|13|2
170|19|2
170|24|2
171|12|2
171|13|2
171|16|2
172|11|2
172|19|1
172|8|0
173|21|0
173|22|1
173|22|2
174|10|0
174|9|1
174|9|2
175|21|2
175|23|2
175|9|0
176|13|2
176|24|2
176|9|1
177|17|2
177|21|2
177|22|0
178|12|0
178|14|1
178|16|1
179|14|0
179|19|0
179|22|0
180|19|2
180|20|0
180|22|0
181|11|2
181|12|2
181|17|1
182|23|0
182|8|2
182|9|2
183|14|0
183|23|0
183|24|1
184|10|1
184|15|1
184|24|0
185|19|0
185|22|0
185|9|2
186|15|0
186|16|0
186|22|0
187|12|0
187|22|0
187|24|2
188|18|2
188|19|0
188|9|1
189|12|0
189|12|1
189|17|0
190|10|2
190|19|1
190|20|0
191|18|0
191|23|0
191|24|2
192|11|2
192|16|2
192|19|1
193|19|2
193|9|0
193|9|2
194|12|0
194|19|2
194|20|1
195|11|1
195|19|2
195|21|0
196|10|2
196|14|0
196|21|1
197|13|2
197|16|0
197|18|2
198|15|2
198|18|2
198|20|2
199|14|1
199|16|1
199|24|2
200|14|0
200|17|2
200|8|0
201|10|0
201|13|2
201|18|1
202|12|0
202|22|0
202|8|2
203|11|1
203|14|1
203|8|1
204|12|0
204|22|2
204|8|1
205|10|1
205|19|0
205|23|2
206|16|1
206|22|2
206|23|1
207|19|0
207|22|0
207|24|1
208|10|0
208|19|2
208|8|2
209|10|0
209|12|1
209|21|1
210|13|1
210|16|1
210|23|2
211|20|1
211|21|1
211|8|0
212|10|0
212|11|1
212|9|0
213|16|1
213|20|0
213|22|1
214|10|0
214|12|1
214|22|1
215|11|2
215|19|0
215|9|2
216|17|1
216|17|2
216|23|2
217|17|2
217|19|2
217|9|1
218|10|2
218|11|0
218|13|0
219|18|1
219|19|0
219|20|1
220|14|1
220|21|1
220|22|2
221|12|1
221|21|0
221|9|1
222|12|0
222|16|2
222|8|0
223|11|0
223|15|1
223|16|2
224|16|0
224|22|2
224|23|1
225|11|0
225|14|1
225|19|1
226|13|0
226|15|0
226|16|2
227|10|2
227|22|1
227|22|2
228|12|1
228|13|1
228|16|1
229|17|0
229|18|2
229|22|0
230|13|1
230|19|0
230|22|0
231|17|1
231|22|2
231|24|0
232|16|2
232|21|2
232|23|2
233|16|0
233|20|2
233|24|1
234|10|2
234|14|0
