1|3|16|27
2|20|6|56
3|10|11|19
4|12|16|78
5|15|17|34
6|18|15|62
7|15|10|19
8|16|20|100
9|20|14|20
10|6|7|51
11|14|2|76
12|12|13|40
13|16|2|100
14|1|5|30
15|18|19|89
16|6|9|40
17|3|3|11
18|12|18|68
19|20|9|51
20|1|6|67
21|12|12|19
22|10|3|14
23|1|18|26
24|15|11|52
25|17|20|19
26|3|5|52
27|7|20|6
28|20|11|98
29|12|2|62
30|9|14|23
31|4|17|15
32|13|6|99
33|13|19|28
34|15|5|24
35|12|1|97
36|20|15|46
37|16|1|33
38|14|20|10
39|1|3|78
40|9|11|87
41|2|7|22
42|6|19|92
43|16|11|36
44|3|17|54
45|13|1|7
46|1|20|87
47|14|8|62
48|18|1|46
49|5|14|4
50|5|2|90
51|18|3|100
52|8|20|21
53|16|15|68
54|13|9|67
55|7|1|69
56|2|14|25
57|11|7|89
58|4|17|65
59|17|13|83
60|13|9|72
61|11|6|88
62|15|14|45
63|9|1|42
64|13|5|73
65|6|12|97
66|11|13|7
67|16|15|51
68|7|10|61
69|11|7|13
70|8|19|86
71|18|1|31
72|2|15|37
73|17|3|96
74|18|7|42
75|8|5|64
76|10|15|35
77|5|2|41
78|18|9|78
79|8|11|56
80|1|11|14
81|15|20|8
82|2|14|37
83|6|10|54
84|10|8|26
85|10|7|55
86|2|16|41
87|17|20|42
88|19|17|14
89|10|16|22
90|7|9|13
91|14|3|92
92|1|16|79
93|14|1|52
94|1|2|86
95|14|3|86
96|12|4|14
97|8|13|12
98|13|11|29
99|19|20|61
100|15|6|86
101|13|11|56
102|2|11|36
103|13|16|96
104|5|16|29
105|16|9|79
106|13|12|76
107|5|19|54
108|8|4|88
109|7|2|54
110|14|8|8
111|9|12|65
112|6|13|98
113|10|5|43
114|6|1|21
115|3|16|58
116|3|8|42
117|10|4|46
118|17|11|13
119|18|10|58
120|18|15|68
121|15|4|89
122|14|1|80
123|3|3|51
124|7|8|90
125|6|11|45
126|5|5|37
127|8|14|78
128|10|2|14
129|14|19|74
130|20|16|16
131|4|2|28
132|20|15|65
133|20|17|60
134|4|3|76
135|9|20|75
136|2|16|69
137|14|4|100
138|9|13|87
139|7|6|84
140|14|17|11
141|20|13|77
142|8|4|11
143|9|3|79
144|12|6|88
145|3|7|59
146|15|8|51
147|4|1|71
148|13|1|31
149|16|8|12
150|16|13|73
151|4|12|12
152|12|20|87
153|7|8|75
154|17|12|94
155|10|14|67
156|13|20|5
157|4|3|79
158|18|8|99
159|4|15|10
160|16|2|21
161|8|5|15
162|20|9|86
163|7|15|97
164|4|11|8
165|10|12|63
166|11|17|35
167|10|20|93
168|10|18|36
169|2|13|51
170|1|8|89
171|4|15|92
172|19|6|72
173|13|12|73
174|19|7|74
175|3|17|61
176|5|19|27
177|6|8|57
178|1|9|86
179|16|10|44
180|4|2|12
181|14|6|61
182|1|16|3
183|7|9|57
184|20|7|31
185|3|1|51
186|9|5|17
187|12|10|1
188|6|3|16
189|1|18|25
190|16|1|39
191|11|7|11
192|13|7|23
193|12|5|27
194|2|4|53
195|11|18|8
196|8|7|22
197|11|10|64
198|14|7|58
199|5|7|74
200|17|14|29
201|3|5|46
202|14|9|15
203|13|20|76
204|19|1|99
205|4|4|59
206|9|11|49
207|10|14|30
208|1|19|92
209|6|15|86
210|8|3|55
211|3|6|13
212|3|11|54
213|10|3|46
214|5|2|81
215|3|5|54
216|19|13|49
217|13|2|84
218|8|15|59
219|9|12|23
220|8|20|36
221|1|14|68
222|9|16|63
223|6|17|79
224|1|1|8
225|9|4|4
226|12|14|8
227|6|7|8
228|16|6|69
229|13|7|80
230|7|14|13
231|4|6|66
232|6|7|16
233|11|12|81
234|10|4|100
235|18|13|5
236|14|16|91
237|2|13|69
238|3|9|70
239|11|13|52
240|10|19|67
241|8|3|68
242|3|20|70
243|1|2|59
244|8|11|15
245|8|20|85
246|10|13|20
247|6|6|5
248|12|1|90
249|12|11|65
250|9|20|20
251|20|19|93
252|1|1|49
253|15|13|50
254|5|13|43
255|6|20|67
256|3|1|94
257|3|7|29
258|20|18|17
259|13|1|93
260|10|10|67
261|18|1|87
262|7|1|50
263|8|8|7
264|11|12|4
265|4|9|7
266|8|11|55
267|17|5|4
268|12|5|24
269|6|9|83
270|3|19|66
271|18|16|40
272|12|14|72
273|17|2|32
274|7|12|12
275|17|7|27
276|10|6|95
277|12|3|68
278|11|6|17
279|20|3|66
280|2|5|11
281|4|3|74
282|7|14|46
283|3|2|8
284|17|9|45
285|15|17|99
286|20|19|34
287|8|10|80
288|20|12|64
289|16|4|71
290|12|5|92
291|19|20|95
292|20|7|32
293|7|1|55
294|15|9|69
295|6|15|44
296|15|7|89
297|10|14|57
298|18|5|87
299|4|12|68
300|20|3|16
301|12|1|98
302|7|13|18
303|14|19|50
304|7|6|25
305|20|11|54
306|10|6|32
307|9|7|87
308|6|4|85
309|18|7|9
310|1|18|94
311|20|10|47
312|10|16|45
313|7|1|66
314|15|20|50
315|4|19|42
316|8|8|74
317|9|17|79
318|4|14|4
319|2|11|12
320|12|3|75
321|8|2|15
322|4|3|28
323|13|9|45
324|12|16|21
325|16|19|92
326|2|18|65
327|6|7|31
328|15|10|47
329|20|3|31
330|4|6|51
331|5|13|56
332|7|17|10
333|16|9|31
334|5|12|36
335|14|19|16
336|13|20|24
337|19|5|94
338|14|20|44
339|13|11|60
340|15|14|16
341|18|18|75
342|15|16|81
343|14|11|46
344|13|16|36
345|8|1|34
346|13|13|14
347|15|3|52
348|16|8|24
349|17|13|1
350|1|7|64
351|3|4|50
352|5|10|77
353|15|3|36
354|5|8|41
355|18|15|46
356|17|7|75
357|19|1|93
358|6|8|29
359|4|17|33
360|13|17|1
361|7|19|52
362|18|15|73
363|5|1|42
364|15|17|90
365|19|14|85
366|16|10|77
367|16|9|22
368|11|6|16
369|14|10|1
370|8|14|37
371|9|20|74
372|17|17|84
373|14|2|15
374|14|16|12
375|13|6|79
376|6|13|46
377|5|9|63
378|9|19|14
379|20|12|90
380|7|12|24
381|2|12|48
382|8|8|10
383|1|1|55
384|14|7|17
385|3|19|39
386|6|17|98
387|11|1|35
388|15|1|44
389|5|12|52
390|4|18|94
391|16|12|36
392|19|19|98
393|7|19|51
394|19|12|37
395|7|7|78
396|12|12|92
397|9|14|21
398|15|9|88
399|3|13|75
400|2|17|82
401|5|4|47
402|18|3|77
403|19|1|87
404|12|19|26
405|3|5|6
406|12|8|73
407|18|17|72
408|16|11|31
409|6|5|99
410|16|6|97
411|16|10|49
412|18|20|2
413|19|18|68
414|11|1|32
415|6|15|48
416|7|6|18
417|19|3|8
418|17|10|19
419|15|16|95
420|6|3|53
421|12|10|87
422|6|8|100
423|2|6|55
424|10|8|3
425|17|13|82
426|12|19|68
427|2|10|18
428|9|18|56
429|9|13|0
430|14|18|59
431|4|1|14
432|15|7|79
433|18|20|96
434|17|10|52
435|1|18|38
436|6|9|29
437|9|10|96
438|15|10|42
439|2|11|67
440|16|4|0
441|20|7|74
442|6|13|67
443|19|2|15
444|10|11|20
445|8|11|47
446|18|16|76
447|19|5|59
448|9|11|3
449|17|4|29
450|8|19|98
451|17|10|94
452|18|16|4
453|5|6|28
454|11|7|54
455|19|14|52
456|15|4|37
457|20|2|76
458|6|11|53
459|13|19|58
460|11|6|57
461|3|14|75
462|2|11|93
463|17|15|22
464|13|18|91
465|20|8|17
466|8|2|73
467|4|13|52
468|4|18|17
469|6|3|10
470|11|5|99
471|6|7|81
472|19|20|65
473|18|16|83
474|15|9|50
475|19|20|54
476|16|7|75
477|16|11|20
478|9|6|17
479|5|4|68
480|18|14|68
481|9|12|81
482|6|2|35
483|13|11|66
484|6|6|2
485|17|4|99
486|14|19|39
487|17|6|94
488|1|14|36
489|6|10|88
490|1|8|72
491|12|8|44
492|1|13|46
493|10|5|70
494|15|11|4
495|11|19|74
496|7|4|27
497|9|1|71
498|13|1|90
499|2|6|100
500|15|18|79
501|13|1|59
502|2|1|52
503|4|3|92
504|4|9|58
505|14|19|35
506|14|5|43
507|17|5|23
508|12|17|63
509|5|19|78
510|16|5|35
511|17|17|69
512|14|10|60
513|16|5|8
514|14|20|47
515|14|13|44
516|12|19|33
517|13|15|84
518|15|18|57
519|8|3|21
520|7|10|65
521|6|6|25
522|6|12|46
523|10|19|73
524|4|12|41
525|18|17|23
526|10|8|25
527|19|20|41
528|13|14|7
529|3|2|14
530|3|20|94
531|19|17|92
532|11|14|99
533|4|3|67
534|13|18|54
535|1|15|84
536|2|17|24
537|1|15|17
538|14|19|21
539|5|13|64
540|9|7|90
541|3|5|33
542|2|7|98
543|4|2|7
544|4|14|72
545|7|15|2
546|6|16|44
547|4|17|63
548|13|2|7
549|8|6|2
550|4|7|67
551|3|9|33
552|7|2|58
553|8|17|55
554|19|20|61
555|20|18|52
556|8|15|84
557|11|10|13
558|1|14|82
559|2|2|64
560|3|17|73
561|2|20|69
562|18|18|77
563|9|5|94
564|13|15|19
565|2|7|74
566|6|14|73
567|5|16|74
568|4|9|26
569|4|10|18
570|10|4|47
571|14|17|67
572|6|15|78
573|11|15|77
574|12|19|37
575|4|20|98
576|5|5|27
577|20|1|70
578|16|4|54
579|6|8|20
580|16|9|4
581|3|15|72
582|9|20|23
583|4|3|15
584|11|6|36
585|5|10|13
586|4|6|30
587|9|6|72
588|1|13|49
589|1|18|11
590|10|14|22
591|14|8|86
592|14|9|70
593|1|12|18
594|1|15|58
595|20|11|6
596|10|6|36
597|16|14|21
598|3|6|34
599|18|6|66
600|19|15|3
601|1|8|93
602|5|14|66
603|13|14|67
604|2|14|39
605|17|5|52
606|13|6|71
607|15|14|54
608|13|8|73
609|4|5|45
610|13|4|93
611|6|4|50
612|7|1|91
613|16|13|71
614|9|6|39
615|15|3|30
616|12|7|25
617|14|13|53
618|1|18|51
619|14|1|70
620|5|5|86
621|10|11|54
622|14|17|94
623|12|5|40
624|14|13|46
625|10|7|34
626|15|18|77
627|5|3|45
628|20|4|92
629|10|9|16
630|17|5|20
631|7|14|72
632|13|8|29
633|18|19|59
634|16|12|61
635|11|14|74
636|8|20|82
637|15|16|23
638|15|15|18
639|12|16|38
640|10|5|63
641|12|11|15
642|16|15|81
643|8|13|82
644|5|8|90
645|5|18|8
646|12|17|69
647|1|3|28
648|12|18|73
649|18|9|53
650|4|18|38
651|15|1|14
652|20|8|100
653|11|16|56
654|5|12|56
655|10|16|45
656|12|20|57
657|13|20|68
658|9|3|89
659|11|20|43
660|20|3|15
661|14|18|23
662|10|17|40
663|20|19|26
664|3|15|75
665|16|4|12
666|7|7|46
667|5|19|24
668|6|7|2
669|4|9|65
670|3|1|84
671|11|14|19
672|19|15|21
673|7|14|36
674|2|8|47
675|8|4|7
676|10|10|27
677|10|14|39
678|2|20|39
679|3|15|98
680|8|9|69
681|15|19|91
682|19|10|9
683|3|8|25
684|5|2|93
685|2|9|2
686|15|18|32
687|6|20|39
688|15|1|90
689|11|15|72
690|8|2|29
691|4|16|42
692|6|6|34
693|1|8|79
694|10|13|33
695|19|6|38
696|2|12|7
697|15|17|86
698|5|12|64
699|14|14|10
700|9|13|92
701|13|9|55
702|8|14|54
703|11|14|75
704|14|16|21
705|18|6|73
706|11|7|2
707|13|13|72
708|14|17|18
709|7|2|47
710|2|11|91
711|11|15|83
712|16|14|14
713|6|5|27
714|3|10|47
715|5|8|100
716|12|10|54
717|2|2|7
718|1|7|67
719|11|13|19
720|7|6|38
721|7|17|52
722|3|12|34
723|4|17|20
724|10|11|89
725|12|15|3
726|18|18|37
727|11|12|63
728|9|12|66
729|15|15|43
730|2|13|3
731|4|19|6
732|8|13|5
733|17|16|21
734|3|5|28
735|18|16|80
736|20|6|50
737|11|8|73
738|7|8|86
739|9|2|7
740|15|16|18
741|6|19|75
742|6|18|25
743|16|6|50
744|15|8|77
745|4|5|85
746|19|16|74
747|4|18|65
748|20|4|97
749|8|4|3
750|1|18|3
751|19|4|69
752|14|1|50
753|2|16|14
754|4|10|16
755|3|5|76
756|10|4|30
757|1|7|81
758|12|19|59
759|19|6|61
760|11|18|98
761|18|8|4
762|3|2|55
763|9|3|54
764|8|18|57
765|7|13|23
766|3|2|0
767|14|14|38
768|2|6|74
769|6|16|60
770|2|6|3
771|19|15|24
772|19|9|28
773|19|17|75
774|6|4|12
775|3|3|86
776|17|5|45
777|5|10|98
778|20|11|40
779|5|17|70
780|7|10|22
781|7|8|34
782|6|6|40
783|6|16|56
784|20|1|29
785|11|16|77
786|15|12|6
787|11|16|48
788|13|8|49
789|20|4|0
790|14|11|63
791|5|17|0
792|10|14|50
793|3|19|100
794|12|10|69
795|17|12|48
796|3|6|27
797|18|9|6
798|9|13|22
799|3|13|48
800|5|18|10
801|16|3|79
802|6|12|43
803|1|15|65
804|3|6|85
805|6|14|82
806|3|9|40
807|4|6|73
808|20|6|77
809|7|1|57
810|5|5|83
811|6|13|43
812|14|18|4
813|16|11|39
814|7|13|35
815|20|10|57
816|12|13|12
817|1|16|76
818|3|7|27
819|5|13|16
820|11|9|9
821|6|14|68
822|4|20|92
823|13|15|31
824|8|13|18
825|20|12|20
826|6|3|53
827|20|16|77
828|19|18|30
829|16|14|1
830|12|16|73
831|5|1|86
832|10|16|20
833|5|8|86
834|1|7|81
835|2|7|55
836|1|12|58
837|15|4|28
838|13|14|39
