1|1|13|30
2|10|20|36
3|11|15|20
4|9|18|29
5|15|12|60
6|1|4|70
7|9|4|72
8|3|6|78
9|17|1|58
10|7|7|90
11|11|20|16
12|1|9|33
13|13|19|34
14|10|20|9
15|13|14|89
16|12|6|89
17|15|7|80
18|1|1|91
19|8|18|14
20|7|16|69
21|4|19|9
22|5|19|95
23|5|12|32
24|12|13|48
25|16|17|48
26|12|20|69
27|3|15|18
28|17|7|64
29|9|14|51
30|13|20|100
31|3|15|69
32|1|19|55
33|11|16|59
34|19|7|34
35|7|3|10
36|20|14|79
37|18|16|77
38|15|4|76
39|4|4|87
40|10|16|100
41|11|19|38
42|11|11|83
43|9|1|1
44|10|11|95
45|15|17|36
46|9|8|82
47|3|18|19
48|10|4|28
49|16|7|33
50|15|16|13
51|5|6|72
52|10|16|50
53|14|16|76
54|12|5|48
55|9|12|80
56|8|20|20
57|12|2|3
58|11|4|48
59|14|11|17
60|4|17|28
61|17|1|80
62|1|3|8
63|14|16|0
64|12|19|83
65|8|20|54
66|12|7|24
67|4|19|40
68|13|1|43
69|17|6|9
70|15|9|92
71|20|6|55
72|11|18|38
73|17|3|90
74|10|14|11
75|20|1|97
76|13|13|13
77|6|8|44
78|4|13|7
79|5|9|97
80|16|16|46
81|15|15|34
82|14|5|33
83|8|13|59
84|16|15|89
85|7|6|34
86|5|11|10
87|14|16|37
88|20|11|49
89|7|15|61
90|12|10|90
91|13|4|97
92|3|9|26
93|18|16|55
94|15|4|82
95|18|10|88
96|2|7|27
97|9|20|58
98|4|11|86
99|15|10|53
100|15|1|69
101|9|5|57
102|10|7|6
103|8|16|20
104|10|2|22
105|18|20|91
106|3|1|19
107|19|1|56
108|1|17|44
109|14|11|24
110|20|5|26
111|8|14|62
112|18|15|65
113|17|2|68
114|4|3|97
115|13|20|4
116|4|15|60
117|13|13|73
118|1|5|47
119|12|18|31
120|11|10|51
121|15|17|64
122|2|14|100
123|8|3|49
124|20|18|2
125|14|10|72
126|7|6|46
127|12|18|18
128|10|11|81
129|11|2|17
130|3|4|49
131|12|18|10
132|13|12|26
133|1|11|0
134|11|10|88
135|15|16|76
136|18|2|56
137|16|6|80
138|9|15|35
139|15|17|33
