1|15|0
1|16|0
1|18|1
1|18|2
1|19|1
1|9|2
2|11|2
2|14|1
2|14|2
2|17|2
2|24|0
2|9|2
3|16|1
3|19|2
3|23|0
3|23|1
3|24|2
3|9|0
4|10|2
4|16|1
4|23|1
4|24|1
4|9|1
4|9|2
5|14|0
5|20|2
5|22|1
5|23|0
5|23|2
5|9|1
6|12|0
6|13|1
6|14|0
6|15|0
6|15|1
6|24|2
7|18|0
7|22|1
7|24|0
7|8|0
7|8|1
7|9|2
8|11|1
8|14|1
8|18|0
8|22|2
8|8|1
8|9|1
9|10|1
9|14|2
9|17|0
9|17|1
9|19|0
9|21|2
10|10|0
10|19|1
10|21|0
10|21|2
10|22|1
10|8|1
11|13|0
11|16|1
11|16|2
11|20|2
11|21|0
11|21|2
12|12|1
12|23|0
12|23|2
12|24|0
12|24|2
12|9|1
13|16|1
13|20|1
13|22|0
13|23|1
13|24|0
13|24|2
14|20|0
14|21|2
14|23|1
14|24|0
14|8|2
14|9|2
15|14|2
15|16|1
15|18|1
15|21|2
15|24|1
15|8|2
16|11|0
16|11|1
16|12|1
16|18|0
16|23|1
16|24|2
17|11|0
17|11|1
17|13|1
17|13|2
17|14|2
17|8|1
18|11|0
18|14|1
18|17|0
18|18|2
18|21|1
18|22|2
19|14|0
19|14|2
19|16|0
19|17|2
19|24|0
19|9|2
20|10|1
20|15|2
20|17|0
20|19|0
20|20|2
20|23|1
21|12|0
21|12|2
21|13|1
21|16|2
21|22|2
21|24|1
22|11|0
22|14|1
22|17|2
22|21|0
22|8|0
22|8|1
23|10|0
23|12|1
23|16|1
23|17|1
23|8|1
23|9|0
24|11|0
24|11|2
24|13|2
24|15|1
24|18|1
24|23|1
25|10|1
25|11|1
25|12|2
25|18|0
25|18|2
25|9|0
26|13|2
26|14|0
26|18|0
26|23|1
26|23|2
26|9|2
27|10|0
27|12|1
27|16|0
27|18|2
27|22|0
27|9|2
28|12|0
28|16|0
28|18|2
28|21|1
28|23|1
28|8|0
29|11|0
29|13|2
29|15|0
29|16|0
29|17|0
29|9|2
30|10|0
30|12|2
30|15|2
30|16|2
30|24|0
30|24|2
31|11|2
31|18|1
31|19|1
31|22|2
31|24|1
31|8|1
32|10|0
32|10|2
32|17|0
32|22|0
32|24|1
32|24|2
33|10|1
33|12|1
33|13|1
33|20|0
33|21|2
33|24|2
34|16|2
34|20|1
34|20|2
34|21|1
34|9|0
34|9|1
35|10|0
35|12|2
35|15|1
35|20|2
35|21|0
35|9|1
36|11|2
36|13|2
36|14|2
36|22|1
36|23|2
36|24|2
37|10|0
37|16|1
37|20|2
37|23|2
37|8|0
37|9|1
38|10|1
38|10|2
38|11|1
38|16|2
38|17|0
38|18|1
39|10|1
39|14|2
39|16|1
39|17|1
39|18|0
39|24|1
40|13|0
40|18|2
40|19|2
40|23|0
40|24|0
40|9|0
41|12|2
41|16|0
41|20|1
41|21|2
41|23|2
41|24|0
42|10|1
42|12|0
42|16|1
42|19|0
42|22|0
42|22|1
43|12|2
43|15|0
43|16|2
43|17|1
43|19|2
43|20|0
44|10|2
44|11|0
44|13|2
44|15|2
44|17|0
44|19|0
45|14|0
45|14|2
45|16|0
45|18|0
45|19|1
45|8|2
46|10|2
46|16|0
46|19|0
46|22|0
46|22|2
46|23|1
47|11|1
47|11|2
47|14|2
47|20|0
47|22|1
47|8|2
48|13|0
48|18|1
48|21|0
48|21|1
48|8|0
48|9|1
49|19|2
49|20|0
49|23|1
49|23|2
49|24|2
49|9|2
50|12|1
50|15|2
50|16|0
50|17|0
50|18|0
50|23|1
51|11|1
51|13|1
51|15|1
51|18|0
51|23|1
51|9|0
52|10|1
52|12|0
52|14|1
52|16|1
52|19|0
52|24|1
53|11|1
53|18|1
53|19|1
53|22|1
53|22|2
53|24|2
54|11|2
54|13|0
54|15|0
54|17|2
54|19|1
54|24|0
55|11|1
55|15|2
55|16|1
55|17|0
55|18|0
55|23|2
56|11|2
56|16|1
56|16|2
56|19|2
56|20|0
56|22|0
57|16|0
57|17|2
57|19|1
57|20|0
57|21|2
57|8|2
58|10|0
58|12|2
58|17|0
58|22|1
58|23|1
58|24|2
59|11|0
59|17|0
59|18|0
59|19|0
59|19|2
59|20|1
60|10|1
60|11|1
60|14|0
60|16|1
60|19|1
60|21|0
61|14|2
61|18|0
61|18|1
61|20|2
61|24|0
61|9|2
62|11|1
62|21|2
62|24|0
62|24|2
62|9|0
62|9|2
63|12|0
63|12|2
63|15|1
63|18|1
63|23|1
63|24|1
64|11|1
64|11|2
64|15|1
64|16|2
64|19|0
64|24|1
65|12|2
65|15|0
65|16|1
65|19|2
65|23|0
65|24|2
66|13|1
66|14|2
66|19|0
66|20|1
66|21|2
66|22|2
67|16|0
67|19|1
67|19|2
67|22|1
67|23|0
67|23|2
68|10|1
68|13|0
68|14|0
68|14|2
68|23|0
68|9|0
69|11|0
69|13|0
69|17|1
69|18|1
69|21|1
69|22|1
70|11|0
70|12|0
70|12|1
70|14|1
70|24|0
70|24|2
71|12|1
71|13|0
71|13|1
71|22|0
71|8|1
71|9|0
72|10|0
72|12|0
72|12|2
72|20|2
72|21|2
72|8|2
73|16|2
73|20|2
73|22|1
73|24|1
73|24|2
73|9|2
74|11|1
74|12|0
74|16|0
74|21|1
74|8|1
74|9|1
75|10|2
75|15|1
75|16|1
75|18|2
75|20|2
75|22|0
76|10|0
76|13|1
76|15|2
76|18|1
76|22|1
76|9|1
77|10|2
77|14|0
77|17|0
77|21|0
77|22|2
77|8|1
78|12|0
78|15|1
78|16|0
78|18|0
78|18|1
78|24|2
79|15|0
79|19|0
79|20|1
79|21|0
79|23|0
79|24|1
80|10|0
80|14|1
80|17|2
80|18|0
80|21|1
80|24|0
81|10|1
81|12|1
81|17|1
81|19|1
81|9|0
81|9|1
82|13|2
82|20|0
82|22|2
82|24|1
82|24|2
82|8|2
83|15|1
83|19|1
83|19|2
83|22|0
83|8|2
83|9|0
84|10|1
84|11|0
84|16|2
84|20|1
84|21|2
84|9|0
85|13|0
85|17|0
85|21|1
85|22|1
85|23|2
85|24|1
86|11|1
86|16|0
86|17|2
86|20|0
86|24|1
86|9|0
87|10|1
