1|40|76|82|11
2|70|88|15|94
3|23|85|55|83
4|53|27|86|4
5|21|80|100|63
6|76|92|53|59
7|50|37|95|69
8|91|39|91|75
9|23|79|52|98
10|64|47|57|84
11|57|27|33|46
12|61|59|16|85
13|26|33|47|97
14|71|22|56|88
15|41|24|22|18
16|23|53|59|50
17|21|13|47|27
18|92|97|78|42
19|89|24|54|95
20|60|97|79|17
21|11|74|13|50
22|86|80|37|30
23|36|56|48|73
24|76|13|89|88
25|17|7|81|95
26|73|82|2|20
27|55|48|14|96
28|4|54|79|44
29|78|56|95|9
30|33|9|40|78
31|12|91|16|95
32|4|70|48|44
33|39|25|5|44
34|34|75|30|53
35|84|68|14|90
36|95|40|100|20
37|70|37|29|77
38|54|46|20|81
39|62|87|41|49
40|30|82|94|11
41|85|81|55|69
42|34|90|88|35
43|7|90|24|30
44|77|30|50|10
45|65|63|53|41
46|75|15|89|2
47|36|5|17|14
48|6|73|93|67
49|54|83|35|47
50|52|75|82|25
51|24|83|21|85
52|81|68|95|12
53|97|40|54|29
54|82|25|98|96
55|81|96|76|54
56|19|93|20|99
57|16|25|11|45
58|49|89|36|0
59|6|41|85|61
60|38|38|73|77
61|63|87|72|80
62|59|88|41|4
63|31|91|24|40
64|48|51|38|98
65|86|67|8|76
66|57|84|43|7
67|26|57|34|97
68|12|84|40|32
69|90|66|79|66
70|25|83|70|96
71|14|74|35|86
72|51|27|49|37
73|17|54|80|64
74|77|96|37|4
75|56|73|67|55
76|74|40|53|9
77|71|24|75|64
78|30|36|25|85
79|68|60|36|77
80|90|95|80|87
81|47|15|16|45
82|23|90|15|97
83|41|85|51|34
84|73|17|9|5
85|86|71|35|51
86|44|70|1|33
87|90|83|76|83
88|71|91|69|66
89|79|34|77|61
90|76|91|57|62
91|92|64|63|94
92|65|70|99|45
93|35|15|62|50
94|37|80|49|77
95|69|99|60|90
96|87|48|21|26
97|91|29|87|17
98|84|52|46|95
99|88|5|54|61
100|40|21|5|35
101|98|59|85|11
102|63|0|88|63
103|27|96|19|70
104|59|79|62|20
105|32|88|4|92
106|59|18|52|42
107|13|3|3|36
108|99|43|71|77
109|10|69|88|71
110|52|22|100|12
111|24|55|49|63
112|93|65|50|28
113|83|2|19|84
114|77|77|26|26
115|48|84|62|35
116|26|46|11|44
117|79|51|14|9
118|16|86|21|62
119|56|33|25|90
120|19|22|17|5
121|97|81|90|97
122|62|87|22|17
123|69|91|18|46
124|24|24|57|36
125|59|93|11|68
126|97|91|30|50
127|71|72|5|15
128|21|27|88|89
129|74|11|85|100
130|51|92|83|0
131|45|51|12|38
132|19|0|74|23
133|47|81|91|57
134|58|5|73|53
135|84|2|35|35
136|95|94|23|26
137|64|92|92|55
138|52|0|55|69
139|34|21|73|68
140|92|22|91|8
141|68|43|31|82
142|29|84|1|8
143|98|0|43|83
144|4|32|8|55
145|18|38|76|53
146|65|43|88|11
147|30|58|79|31
148|28|74|5|70
149|25|71|51|84
150|41|41|92|56
151|53|42|38|10
152|52|3|65|40
153|8|38|93|49
154|52|9|60|32
155|95|57|63|11
156|82|24|81|90
157|8|81|74|45
158|84|60|67|2
159|40|51|13|32
160|13|59|73|60
161|52|7|8|87
162|67|5|18|50
163|66|69|61|45
164|36|32|0|53
165|94|23|98|88
166|57|42|56|70
167|16|2|2|50
168|8|28|76|30
169|96|76|83|16
170|69|88|67|21
171|19|37|32|30
172|46|58|83|73
173|35|1|60|77
174|67|86|47|9
175|60|70|25|30
176|72|5|26|95
177|64|62|11|67
178|52|16|54|57
179|16|21|53|38
180|69|10|10|91
181|8|71|68|22
182|54|23|98|35
183|6|76|65|85
184|26|30|45|38
185|12|29|71|7
186|18|11|30|3
187|71|97|7|62
188|60|64|18|99
189|99|46|87|4
190|85|43|39|27
191|65|59|78|95
192|54|97|99|58
193|92|60|31|78
194|57|51|47|37
195|50|27|99|95
196|16|48|59|58
197|15|92|28|0
198|99|70|95|1
199|83|64|96|97
200|72|80|20|39
201|19|3|83|56
202|72|65|93|21
203|34|25|15|19
204|49|77|77|8
205|10|53|75|47
206|67|8|14|8
207|92|87|4|0
208|60|64|5|99
209|35|29|20|85
210|96|49|72|98
211|11|60|16|76
212|52|5|84|44
213|73|98|91|34
214|3|85|8|67
215|68|10|34|14
216|53|15|79|9
217|84|90|60|41
218|14|86|4|47
219|84|20|23|78
220|14|38|21|41
221|21|14|41|92
222|91|92|24|60
223|80|46|40|62
224|59|69|71|56
225|64|70|97|96
226|3|59|42|13
227|89|33|57|100
228|19|68|40|68
229|70|23|25|1
230|80|81|27|55
231|35|77|16|70
232|12|71|25|36
233|91|6|31|78
234|62|74|91|77
235|84|68|76|41
236|7|84|9|10
237|3|24|78|90
238|45|79|10|91
239|76|73|26|56
240|30|96|58|95
241|55|79|72|96
242|34|64|38|66
243|79|88|74|30
244|58|93|6|91
245|12|3|46|100
246|34|82|56|23
247|5|90|79|61
248|21|38|55|72
249|40|24|67|88
250|43|97|19|61
251|93|62|91|47
252|20|71|37|91
253|30|12|56|32
254|90|85|55|88
255|14|37|48|59
256|77|1|97|29
257|48|55|83|81
258|41|8|41|20
259|74|6|67|34
260|19|26|91|72
261|3|7|70|93
262|13|37|80|16
263|83|10|41|62
